t,a,phi,lambda,xc_1,xc_2,xc_3,uimp_1,uimp_2,fimp_1,fimp_2,KI,KII,T
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.74609375e-05,-0.19296640157699585,0.0001291403459617868,0.0021179774258984264,0.0020036352050798855,0.0,2.896255571978883e-23,0.00012914034596178683,637.6011385022921,323347.65186863183,630608.918863825,621702.3775832339,-372875.4038840528
2,0.000194921875,0.03130868077278137,0.00014473660849034786,0.002215390600062683,0.002006686079974591,0.0,1.7069339794521813e-23,0.0001447366084903479,826.3305877682005,360252.00025187683,1102265.1970591166,-201217.96082231222,-18083199.7655144
3,0.0002923828125,-0.09938076138496399,0.00013109866995364428,0.0023123706453380666,0.0019970162735254726,0.0,2.985315918819055e-23,0.00013109866995364428,995.6766261316452,326670.33208649495,1127407.166373592,108540.95084040359,-14591530.363936957
4,0.00038984375,-0.1275041103363037,0.00012509523367043585,0.0024090404297845546,0.001984623246718091,0.0,3.534379792950358e-24,0.00012509523367043587,726.2871446793969,310810.811328319,1138173.3811507106,22024.952696300046,-12070101.928520786
5,0.0004873046875,-0.142989844083786,0.00012076897110091522,0.0025055067159281794,0.001970734763142291,0.0,3.985008041927244e-24,0.00012076897110091524,924.8796855091318,300452.57176961,1138516.6077939076,11764.079576433864,-10699706.573895907
6,0.000584765625,-0.1449737250804901,0.00011877769429702312,0.0026019452591560773,0.001956654929391151,0.0,1.769397766872129e-23,0.00011877769429702313,530.4443286106325,294965.5853924124,1138656.6154522377,1536.9572117936696,-9931869.991467126
7,0.0006822265625,-0.14336690306663513,0.00011688521772157401,0.002698406301664862,0.0019427300733237676,0.0,1.7419670145014184e-23,0.00011688521772157402,556.9094172102132,289514.9462596168,1138657.5555109547,-1185.484171935581,-9447036.19925988
8,0.0007796875,-0.137139230966568,0.00011515596270328388,0.0027949521924890658,0.0019294062111457116,0.0,-2.0338464233786845e-24,0.0001151559627032839,834.4916068671557,284073.2744399118,1138637.1464877997,-4540.276050719939,-9122367.972852577
9,0.0008771484375,-0.12976349890232086,0.00011343765800120309,0.0028915937295546836,0.0019167948015506764,0.0,3.732443369138275e-24,0.0001134376580012031,765.8484669066759,279478.8659929117,1138628.1054668757,-5377.714122742508,-8879253.877788575
