t,a,phi,lambda,xc_1,xc_2,xc_3,uimp_1,uimp_2,fimp_1,fimp_2,KI,KII,T
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.72265625e-05,-0.10533248633146286,0.0001182812120532617,0.0028592355631009204,0.0007300002803395532,0.0,4.4606312630487054e-24,0.0001182812120532617,272.4123057512452,290752.83848797705,1058388.2813633855,278129.27988344803,-10553521.555187274
2,0.000194453125,-0.02868473343551159,0.0001188761307275854,0.002956422128658431,0.0007272117447557568,0.0,1.604103012528716e-24,0.00011887613072758542,237.5812333426329,292297.4364966286,1134989.2935977718,-60883.164064718316,-12666902.382887103
3,0.0002916796875,-0.07171594351530075,0.00011579365673242137,0.003053398771612659,0.0007202450255210981,0.0,-1.9419879873933596e-24,0.00011579365673242138,37.40493057662934,283165.26354734076,1137524.7126475025,33600.11732137504,-11909341.147846034
4,0.00038890625,-0.07483220845460892,0.00011382051161490381,0.003150353233584227,0.0007129761356904444,0.0,-3.509974811858698e-24,0.00011382051161490383,252.79458857384543,278437.7072895605,1138653.202520803,2427.4595417849882,-11281463.40676021
5,0.00048613281249999997,-0.07230822741985321,0.0001120451997849159,0.0032473257332533124,0.0007059519799763679,0.0,-3.443929203981752e-24,0.00011204519978491591,248.34787720476425,273434.16225114634,1138655.267697374,-1939.2314881681025,-10979294.10123604
6,0.000583359375,-0.06534707546234131,0.00011052524496335536,0.003344344779223213,0.0006996030293026964,0.0,1.989823422054111e-24,0.00011052524496335538,229.14291653650253,268506.85978764726,1138629.4075951786,-5373.8781869862505,-10791140.290625392
7,0.0006805859375,-0.05893159285187721,0.0001090246150852181,0.003441402559928014,0.0006938766290176049,0.0,5.38223871177593e-24,0.00010902461508521812,261.9054994672829,264637.4720607914,1138634.0727087676,-4923.714788503071,-10628016.218327306
8,0.0007778125,-0.05289316549897194,0.00010755824041552842,0.003538493149390416,0.0006887364059281133,0.0,7.341122062295988e-24,0.00010755824041552843,216.31030767138486,260655.3282693834,1138637.2887657778,-4588.360071708318,-10512312.581622437
9,0.0008750390625,-0.04799814894795418,0.00010615596693241969,0.0036356077370288697,0.0006840715025658252,0.0,7.26084698874807e-24,0.0001061559669324197,212.37552217450275,256599.89248908116,1138644.9816497825,-3685.7934557969834,-10392855.426303554
