x,y
-0.00043188171264129364,-0.0023055406282524575
-0.0005490779368712668,-0.00231072170525906
-0.0006663116512498744,-0.002306472617627039
-0.0007833278638576699,-0.0022981657217183995
-0.0009002871057480712,-0.0022890918984264765
-0.0010174369975175707,-0.002282951752572761
-0.0011346200618440304,-0.0022774811065623527
-0.001251781419680328,-0.0022715637792378924
-0.0013688203113715203,-0.002263582779024409
-0.001485907651671689,-0.0022563472227816565
-0.0016030705130649391,-0.002250459740904326
-0.001720095288936747,-0.0022422743658448963
-0.0018372044854336035,-0.002235401620500379
-0.0019539748385547827,-0.002224155147067994
-0.002070891346213218,-0.002214546361001832
-0.002187649611016841,-0.002203175075553098
-0.00230440464091389,-0.0021917706235080095
-0.0024212836177224858,-0.0021817156091924745
-0.0025378840911635466,-0.0021688265391705285
-0.002654582102048323,-0.0021568527015130992
-0.0027712245238288033,-0.002144348943122341
-0.002887954903469242,-0.0021326948879607887
-0.0030045293156448403,-0.002119572199264339
-0.0031212394594271483,-0.0021077172057585194
-0.003238254264481763,-0.002099390505887622
-0.0033550612629356913,-0.002088531240493749
-0.0034718079150947607,-0.0020770413430895294
-0.0035886066139896936,-0.0020660931711343087
-0.0037053737266786475,-0.00205481310344858
-0.003822330944390595,-0.0020457132266477624
-0.003939360096228123,-0.0020375906560633305
-0.004056416350552619,-0.0020298684895131568
-0.00417352795028849,-0.002023036817681495
-0.004290534136884192,-0.00201458987556961
-0.004407764476556894,-0.002010248678392173
-0.004524809139436937,-0.0020023527665381344
-0.004641795369039708,-0.0019936337863203516
-0.004759014370751232,-0.0019889965273817635
-0.004876123575188151,-0.001982123917334521
-0.004993065023867353,-0.001972823588656475
-0.005109860147365498,-0.001961837339989955
-0.005226801347068537,-0.0019525338812393504
-0.005343900071292491,-0.0019454849580710458
-0.005460989987717764,-0.0019382912104919223
-0.005578024837661856,-0.0019302511587959285
-0.005695232175958762,-0.001925327909658949
-0.005812198907716545,-0.0019163511510784225
-0.005929377033922934,-0.0019107757343703046
-0.006046397015089006,-0.0019025220963480634
-0.006163477749408415,-0.0018951804218838993
-0.006280639745220038,-0.001889275739830867
-0.0063977572073142825,-0.0018825453159725402
-0.006514941317037999,-0.001877097108839037
-0.006632005393235006,-0.001869494438462652
-0.0067492038580332986,-0.001864364294056008
-0.006866457253519637,-0.0018606982635549706
-0.006983575247457271,-0.0018539771008033196
-0.007100788026088978,-0.0018491851222824768
-0.007217944655012449,-0.0018431748949990813
-0.007335143679355694,-0.0018380575494272157
-0.007452396776401146,-0.0018343819860745345
-0.007569625639789882,-0.0018300011047368211
-0.007686886178332182,-0.001826571143588438
-0.007804168031319408,-0.0018239700875350884
-0.007921473152584067,-0.0018228268212521657
-0.008038776635817622,-0.0018215263005928253
-0.008156045840947168,-0.0018184066754559742
-0.00827329667507952,-0.0018146596195479999
-0.008390585422389104,-0.0018123906357979532
-0.008507887563377772,-0.001810974213479189
-0.00862518799990553,-0.0018094230451752421
-0.008742481829060319,-0.0018074340316214324
-0.008859788341631989,-0.001806443758435753
-0.008977093882250998,-0.0018075431549937294
-0.009094404501411793,-0.0018076741695777826
-0.009211664251968682,-0.001804217374523688
-0.009328904613595186,-0.0018001558306796391
-0.009446213980922049,-0.0017995982734348144
-0.009563516737533287,-0.0018009627601932709
-0.00968074734656279,-0.0017966288428795567
-0.009798057375294262,-0.0017962342649649127
-0.009915368023026012,-0.0017961319836526178
-0.010032601336230499,-0.0018003921254118266
-0.010149911431704274,-0.001800766334770178
-0.010267145139703528,-0.0017965170711333393
-0.010384401597510928,-0.00179295033100106
-0.01050168905404103,-0.0017906155776072435
-0.010618959220337721,-0.0017936988598608924
-0.010736250880681829,-0.001795811901846358
-0.010853538691044894,-0.0017934949916306154
-0.010970849200461347,-0.0017937021465536246
-0.011088155563903669,-0.0017926943625251955
-0.01120545867601747,-0.0017913607879575931
-0.011322766323885774,-0.001792205941385317
-0.011440049691407888,-0.0017896740971202378
