x,y
-0.0007263962012863149,-0.0027177521581133375
-0.0008044383807276213,-0.0027125884994743227
-0.0008822454138657411,-0.0027046316950446033
-0.0009599520467510596,-0.0026957477573976278
-0.0010379158545747791,-0.002689511587730617
-0.0011160665324982707,-0.0026863944283526046
-0.0011942460517393734,-0.002684112342964292
-0.001272300897973654,-0.0026791438299239544
-0.0013503476097986734,-0.002674049135056551
-0.0014282795734197982,-0.002667426885541085
-0.0015063434446726468,-0.0026626022459164045
-0.001584410964693174,-0.0026578370113645544
-0.0016624597869761444,-0.0026527747507301704
-0.0017404721243869136,-0.0026471782916534536
-0.0018184012380679192,-0.0026405225885814984
-0.0018960336608845525,-0.0026310119592590745
-0.001973919911254603,-0.0026238721311250828
-0.0020518799352906925,-0.002617588836226555
-0.0021297841148291315,-0.002610647370031878
-0.002207510235967491,-0.002601935582886039
-0.002285238824068113,-0.0025932458340765
-0.0023629657681612636,-0.0025845413924269886
-0.0024405844557121893,-0.002574919309213807
-0.002518178374829136,-0.002565099489533069
-0.0025955646831994335,-0.002553759100681421
-0.002673034166377299,-0.002543001576865781
-0.002750729555947533,-0.002534019840840992
-0.0028284500882979247,-0.0025252583344829867
-0.0029060771509364512,-0.0025157040533167513
-0.002983546023173889,-0.002504942130777132
-0.003061226412800564,-0.002495831575912718
-0.003138868270662252,-0.002486398281139697
-0.003216547779573384,-0.0024772802200621127
-0.0032942002590632827,-0.0024679347627934453
-0.0033713641592178355,-0.002455168492569631
-0.003449124356963194,-0.0024467663030280904
-0.003526865286235024,-0.0024381876633665935
-0.0036046816090105935,-0.0024303222293558355
-0.0036825648265686327,-0.0024231493941216866
-0.003760469434744213,-0.0024162127402094203
-0.0038381418409508643,-0.0024070343712607324
-0.00391540188700218,-0.0023948634868788234
-0.0039932124463226085,-0.0023869412396767343
-0.004070952709082159,-0.0023783565621309254
-0.004148808293649277,-0.002370889762669214
-0.0042265393398782415,-0.0023622220297107132
-0.004304489141043833,-0.0023558131576778044
-0.0043823448237906935,-0.0023483473819974295
-0.004460204736326177,-0.0023409258482977075
-0.0045380061806490415,-0.0023329145809968506
-0.004615899613459536,-0.0023258535422994446
-0.00469356784859639,-0.0023166399440221457
-0.004771305912522784,-0.0023080353778236052
-0.004849059305155644,-0.002299570445657924
-0.004926908735521606,-0.002292039752848874
-0.005004973279350886,-0.002287226008026419
-0.005082969572838846,-0.0022814102239322996
-0.00516095354556797,-0.002275431499998858
-0.005239045787949837,-0.002271090207304139
-0.005317016720580901,-0.0022649437605963964
-0.0053948423211334215,-0.002257170663328968
-0.00547271909070743,-0.002249928156635411
-0.005550622089172966,-0.0022429734479737745
-0.0056286886245072,-0.0022381921088937564
-0.005706814736409623,-0.0022345102912041926
-0.0057848019799770336,-0.002228574384934189
-0.005862690053321254,-0.002221454471085373
-0.005940654052076205,-0.002215220688876525
