t,a,phi,lambda,xc_1,xc_2,xc_3,uimp_1,uimp_2,fimp_1,fimp_2,KI,KII,T
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.74609375e-05,-0.13131342828273773,0.0001817798474803567,0.0013095362853949464,0.0025883421668505277,0.0,3.581869663062334e-25,0.00018177984748035672,631.0620122744767,461493.49529574864,318409.9356811817,685881.4010322335,11617484.55002331
2,0.000194921875,0.06347139924764633,0.00019971933215856552,0.0014068009723240962,0.002594523996268541,0.0,3.0793958788225432e-18,0.00019971933215856604,989.2865538567326,506450.64761400374,1106374.2708717613,-199487.7157693558,-24351789.71052049
3,0.0002923828125,-0.04301266372203827,0.0001739347935654223,0.0015041717680069984,0.0025903332342307487,0.0,4.396514381451414e-25,0.00017393479356542232,1048.8422233428591,439153.47951898735,1130157.66453571,98524.2087176947,-19476801.592021067
4,0.00038984375,-0.10047969222068787,0.00015827942115720361,0.001601141128277118,0.0025805568592797436,0.0,1.0891228966653725e-25,0.00015827942115720364,550.1234801341025,399030.34050063504,1136428.7063366238,48766.9918742377,-15543212.024623718
5,0.0004873046875,-0.12047690898180008,0.000148567181895487,0.0016978956134591117,0.002568843450913846,0.0,2.544518333455211e-25,0.00014856718189548704,758.6042028573238,374881.1294905168,1138402.8616760236,16191.906636966243,-13335188.85463688
6,0.000584765625,-0.13584306836128235,0.00014305654622148722,0.0017944586930700459,0.0025556447390664232,0.0,3.3471020490274423e-25,0.00014305654622148725,767.3325920735933,360441.7687077087,1138513.1188756959,12084.90859202907,-12111147.669915833
7,0.0006822265625,-0.14338719844818115,0.0001383789931423962,0.0018909194529486974,0.002541717925288246,0.0,3.1335940781335304e-25,0.00013837899314239624,786.4171834228098,348161.7974173598,1138624.5410125519,5810.034788538708,-11176457.02759073
8,0.0007796875,-0.14537107944488525,0.00013441375631373376,0.001987352393879987,0.0025275997723736023,0.0,-5.864830898675174e-26,0.00013441375631373378,1001.4287720302857,337803.6710636167,1138656.5408402109,1569.6354580235663,-10500797.831342544
9,0.0008771484375,-0.14525151252746582,0.00013098842464387417,0.002083787022185982,0.0025134931497493344,0.0,-5.291700947786785e-26,0.0001309884246438742,1084.6704769332018,328465.51309873315,1138659.075067441,-115.29698956751706,-9964284.424277658
10,0.000974609375,-0.14326763153076172,0.00012781107216142118,0.002180249446561309,0.002499577869586391,0.0,2.3176118105215563e-25,0.0001278110721614212,745.9741658031053,320943.6802615789,1138656.5272888257,-1536.037297370758,-9557497.437297588
11,0.0010720703124999999,-0.14015136659145355,0.00012497243005782366,0.0022767547661880524,0.0024859632589742924,0.0,3.4937840661848056e-26,0.00012497243005782369,1055.5085029959125,312664.06321305793,1138653.266273952,-2328.7683256967757,-9223586.761059528
12,0.00116953125,-0.13703510165214539,0.0001223573344759643,0.002373302043893468,0.002472649450125875,0.0,1.530801207096644e-25,0.00012235733447596433,990.1997898205345,305781.84171409893,1138653.335146117,-2293.411721078319,-8929704.559632229
13,0.0012669921875,-0.13348592817783356,0.00011989254562649876,0.002469895966432244,0.0024596783874495966,0.0,1.4737531647718912e-25,0.00011989254562649879,1009.4688559245287,299010.17142066,1138652.0922724032,-2574.678164120601,-8700174.34201999
14,0.0013644531250000002,-0.13020126521587372,0.00011763829388655722,0.0025665319733875905,0.0024470246726549165,0.0,1.1842745179953218e-25,0.00011763829388655723,1080.764217729849,292063.37802893814,1138652.7971195588,-2410.3226864904104,-8510912.22579662
15,0.0014619140625000003,-0.12691660225391388,0.00011555931996554136,0.0026632090221535253,0.002434688442262777,0.0,1.1394274592725401e-25,0.00011555931996554138,892.443489351956,286795.9915815055,1138652.8773965775,-2406.777491285832,-8325893.729774986
16,0.0015593750000000004,-0.12363194674253464,0.00011357558832969517,0.0027599260695917198,0.002422669828648183,0.0,1.1054447669868567e-25,0.00011357558832969518,902.7123738648752,281359.0451407537,1138652.764641214,-2442.016762215258,-8173613.877466481
17,0.0016568359375000005,-0.1200827807188034,0.00011170368088642135,0.002856685163844107,0.002410994554868244,0.0,1.243181109641988e-25,0.00011170368088642137,911.7825489764718,276047.46235789347,1138652.0485563604,-2527.3929269774903,-8047439.9870280875
18,0.0017542968750000006,-0.11679812520742416,0.00010994048352586105,0.0029534820853152864,0.00239963716379101,0.0,1.0312648976525796e-25,0.00010994048352586108,976.5128731198747,270753.60005445726,1138653.05982926,-2343.7254767902823,-7932856.876894277
19,0.0018517578125000008,-0.1139768734574318,0.00010828980157384649,0.003050310663577985,0.002388552906034926,0.0,9.933877832238967e-26,0.0001082898015738465,990.8947730552259,266007.5013007032,1138654.199355786,-2083.3511346981654,-7821439.612599959
20,0.0019492187500000009,-0.11069221794605255,0.00010671947529772297,0.003147175127404097,0.0023777867560239524,0.0,9.590924048978045e-26,0.00010671947529772298,996.4090399733057,261565.38438691047,1138652.7807879138,-2391.415528119888,-7717808.0108812535
21,0.002046679687500001,-0.10740756243467331,0.00010521401418372989,0.0032440744317275587,0.002367338829913567,0.0,8.855776874932861e-26,0.0001052140141837299,1026.1081803015531,257162.85637874427,1138653.015150278,-2361.0221809982663,-7639454.329972232
22,0.002144140625000001,-0.10439849644899368,0.00010381100582890213,0.003341004735816673,0.0023571825270640692,0.0,1.149419347404717e-25,0.00010381100582890214,1186.3839247705548,252989.7028489987,1138654.0301671885,-2113.502920890023,-7562567.1399974255
23,0.002241601562500001,-0.10157724469900131,0.00010240859410259873,0.0034379633075987113,0.002347299729061162,0.0,1.1039987831567451e-25,0.00010240859410259875,1205.7846474036407,248836.8801396157,1138654.7365502028,-1978.6826678742218,-7506954.147807686
24,0.0023390625000000013,-0.09863642603158951,0.00010111129085998982,0.0035349505235870568,0.0023377021109603543,0.0,9.510046315578263e-26,0.00010111129085998984,1193.7097680254644,244858.8733264763,1138654.170363017,-2095.9739327285,-7440382.14544745
