t,a,phi,lambda,xc_1,xc_2,xc_3,uimp_1,uimp_2,fimp_1,fimp_2,KI,KII,T
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.71484375e-05,-0.07257503271102905,0.00011729274410754442,0.0029528351865282867,0.0004965353519426903,0.0,-1.1218948172814459e-24,0.00011729274410754444,222.08803047927108,289089.64279405965,1101735.8871970156,190420.27791791683,-11352841.494275663
2,0.000194296875,-0.027483249083161354,0.00011648790678009391,0.0030499469368225054,0.0004938657333398383,0.0,1.4039900319290813e-24,0.00011648790678009392,202.8142998689391,286635.87874088885,1137404.8117055914,-35432.28209733032,-12193532.619488345
3,0.0002914453125,-0.050886884331703186,0.00011420968803577125,0.0031469696197375975,0.0004889242853082451,0.0,1.4985054460072515e-23,0.00011420968803577126,285.0585115544832,279539.0792732044,1138323.1264534278,18258.469626560985,-11741191.403468201
4,0.00038859375,-0.052613265812397,0.0001123745969380252,0.0032439836272497302,0.0004838153465605885,0.0,1.4682900165928573e-23,0.00011237459693802522,305.23687968067543,274414.0499883933,1138657.1210898324,1353.423319164411,-11375320.542514546
5,0.0004857421875,-0.049604203552007675,0.00011065634316764772,0.0033410125686492553,0.00047899835169044707,0.0,1.441505224288697e-23,0.00011065634316764775,299.308424614464,269554.6730473759,1138653.2508582578,-2365.147016359427,-11140957.406116007
6,0.000582890625,-0.04425686597824097,0.00010912126890616491,0.00343806588080329,0.0004747002697202041,0.0,3.146698174394559e-23,0.0001091212689061649,101.54318889282513,265713.817524522,1138641.6327057658,-4124.064636058641,-10982232.981174946
7,0.0006800390625,-0.04010439291596413,0.000107604093500413,0.0035351362038301267,0.0004708052349120275,0.0,2.9781051046196568e-24,0.00010760409350041301,162.93747161658575,261560.42387772247,1138648.603848118,-3201.9929526842566,-10829304.731239613
8,0.0007771875,-0.03548497334122658,0.00010614712664391845,0.0036322234839012337,0.00046735864861747355,0.0,2.9459717231488553e-24,0.00010614712664391847,162.24931140345916,257323.2857442706,1138646.4788775074,-3510.732862264561,-10708347.720964352
9,0.0008743359375,-0.03201250359416008,0.00010472574649611488,0.003729322146774064,0.0004642492150677925,0.0,2.955758096216279e-24,0.0001047257464961149,159.506311410566,253204.56126888568,1138651.827509416,-2626.0805414062816,-10574635.407961972
10,0.000971484375,-0.02919125370681286,0.0001033837761497125,0.003826429195698544,0.0004614137331210853,0.0,6.522105789196169e-24,0.00010338377614971253,220.7845299209248,248836.36365163338,1138654.1742988874,-2179.093691757491,-10453393.310114717
11,0.0010686328125,-0.026667272672057152,0.00010206427396042272,0.0039235430920089775,0.00045882335629566053,0.0,2.9689015771972844e-24,0.00010206427396042272,57.59890750089062,244905.47961990026,1138654.8773734833,-2005.4281303734886,-10343386.39856067
12,0.00116578125,-0.024407804012298584,0.00010081151413032785,0.004020662593296926,0.0004564524117008655,0.0,3.0621365426395275e-24,0.00010081151413032785,193.01443126367622,241233.84465295277,1138655.8116638376,-1781.9353298506137,-10235779.031238
13,0.0012629296875,-0.022611740976572037,9.956691792467609e-05,0.004117786196302469,0.00045425590358274566,0.0,2.581294387372286e-24,9.956691792467609e-05,199.82962905415184,237535.02000271733,1138656.9558005724,-1407.344218543682,-10120691.788883636
14,0.001360078125,-0.02081567794084549,9.840387792792171e-05,0.0042149135877202525,0.00045223383902688824,0.0,3.157843312086501e-24,9.840387792792173e-05,164.1987184921261,233994.40264866286,1138657.056704024,-1339.3792593655508,-10035363.255971218
15,0.0014572265625,-0.01937725581228733,9.724214760353789e-05,0.004312043787238339,0.0004503514867038415,0.0,-9.130193111730665e-24,9.72421476035379e-05,94.91264997021335,230433.01438916847,1138657.5323739066,-1194.0607764363244,-9927996.731798915
16,0.001554375,-0.01804603450000286,9.612485155230388e-05,0.004409176406518578,0.00044859843780217454,0.0,2.713971069142573e-24,9.612485155230388e-05,171.6002146001756,227081.27012161378,1138657.958013722,-1041.7713802223063,-9835998.31044611
17,0.0016515234375,-0.016902625560760498,9.506558126304299e-05,0.004506310966755356,0.0004469564523274384,0.0,7.748935881180477e-25,9.506558126304299e-05,177.0794318126077,223756.75814721218,1138658.2649016045,-861.388916517182,-9744914.495874744
18,0.001748671875,-0.015879694372415543,9.398748079547659e-05,0.004603447155809768,0.0004454138296655831,0.0,1.9384591286522023e-24,9.39874807954766e-05,78.16824326453252,220210.2513580585,1138658.4956934415,-833.3560679043102,-9663613.329268787
19,0.0018458203125,-0.015151777304708958,9.302109538111836e-05,0.0047005844420309984,0.0004439419144960779,0.0,-1.1533321109275733e-23,9.302109538111836e-05,73.58496418136338,217289.25009205946,1138658.7375754006,-616.557718248198,-9583370.665874477
20,0.00194296875,-0.014128846116364002,9.200553176924586e-05,0.004797723183098248,0.00044256936483896776,0.0,3.131492834758446e-24,9.200553176924588e-05,76.89443343745415,214205.8015467404,1138658.5154315867,-761.2488209398376,-9494874.314999748
21,0.0020401171875,-0.013665439561009407,9.106822108151391e-05,0.004894862549783923,0.0004412418300570105,0.0,-1.0061907769339166e-23,9.106822108151393e-05,88.55411581515216,211139.26949991315,1138658.913646462,-429.75398634239696,-9422011.234548867
22,0.002137265625,-0.012334218248724937,9.012360533233732e-05,0.004992003597638911,0.0004400436104083484,0.0,-7.367013631749793e-24,9.012360533233735e-05,173.53624837288498,208054.59230433113,1138657.8640735575,-1044.5438057225351,-9345968.936173903
