t,a,phi,lambda,xc_1,xc_2,xc_3,uimp_1,uimp_2,fimp_1,fimp_2,KI,KII,T
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.6796875e-05,-0.07378531247377396,0.0003422988811507821,0.0005949037701525189,0.002819262542381904,0.0,1.7499291865043975e-24,0.00034229888115078216,-73.56517479011563,866220.9410861189,88526.41650876637,579247.9058788372,32566122.428634297
2,0.00019359375,0.037593767046928406,0.000294377125101164,0.0006916322521163705,0.0028229006444605246,0.0,1.6193554713184928e-23,0.000294377125101164,416.7634905116638,741574.3949347038,1125904.0078787745,-132363.02316571245,-31757174.292087417
3,0.000290390625,-0.02022850699722767,0.0002591099764686078,0.0007884093235142637,0.0028209427217315334,0.0,4.644735000609711e-23,0.0002591099764686078,560.3742717469299,651808.2497749359,1135670.0967167171,61659.267222715374,-26273475.877285767
4,0.0003871875,-0.08134245127439499,0.00023130630142986774,0.0008848861422166893,0.0028130777066123535,0.0,4.2041264141414024e-23,0.0002313063014298678,584.6528696043042,581574.9840691821,1135743.0621609066,58446.221504345776,-20996300.765751753
5,0.000483984375,-0.1010141596198082,0.00021109076624270529,0.0009811895861040817,0.0028033164717932595,0.0,3.8805053903092426e-23,0.0002110907662427053,523.0854542160323,529965.8908646734,1138380.655896149,17597.79724596317,-17866504.5306807
6,0.00058078125,-0.11664425581693649,0.0001965057454071939,0.0010773287039425566,0.0027920512584794586,0.0,3.6870537453950905e-23,0.00019650574540719393,646.9065530821235,493389.7054157413,1138491.4040556855,13440.667174202263,-16105785.111040533
7,0.000677578125,-0.1265462338924408,0.00018487156194169074,0.0011733515625668017,0.0027798346455530434,0.0,3.4859038077529674e-23,0.0001848715619416908,761.1819190735287,464218.1132234915,1138594.2263950817,8249.552318291375,-14741125.074600097
8,0.000774375,-0.13182532787322998,0.0001753477263264358,0.0012693085908234262,0.002767111291517138,0.0,-4.810663296992218e-24,0.00017534772632643586,845.5338415870574,440779.866537778,1138640.9902104398,4301.121091668163,-13678890.789921625
9,0.000871171875,-0.13420437276363373,0.00016735109966248274,0.001365235078126911,0.0027541596876249548,0.0,-3.894846661630131e-24,0.0001673510996624828,765.4220277940344,420615.955816252,1138655.627157735,1907.4865177486238,-12829761.820119133
10,0.00096796875,-0.13546735048294067,0.00016050446720328182,0.0014611451313408293,0.002741086941078457,0.0,1.855478416466153e-23,0.00016050446720328182,903.7925434784429,402692.46049808327,1138658.0443896172,994.1108914621484,-12126138.318036253
11,0.001064765625,-0.13505277037620544,0.00015448271005880088,0.0015570605960129012,0.0027280539580543687,0.0,1.827069760717434e-23,0.0001544827100588009,1073.0998383839542,387125.8663909408,1138658.9095569043,-344.490372450804,-11543108.769685267
