x,y
-0.004809573806499371,-2.962415302820919e-05
-0.004745683302501024,-2.8689012543985137e-05
-0.00468178877353598,-2.9289143549329023e-05
-0.004617895021711441,-2.8611303839221162e-05
-0.0045539978859774795,-2.844688399860887e-05
-0.004490102556913684,-2.89547350765666e-05
-0.004426205730374714,-2.869676775870574e-05
-0.004362309062656204,-2.8402075786334846e-05
-0.004298413617116766,-2.790909687689828e-05
-0.004234518651541358,-2.735740583534459e-05
-0.004170625586435773,-2.8097149237973744e-05
-0.004106733654168879,-2.8929002645124625e-05
-0.004042837044569807,-2.862196741639022e-05
-0.003978940107866095,-2.885102804162552e-05
-0.003915044917523072,-2.832601383530743e-05
-0.0038511476003833043,-2.8388072100455387e-05
-0.0037872528893554227,-2.896849569734206e-05
-0.003723373434303068,-3.048051788712768e-05
-0.0036594777916103055,-3.094724453865698e-05
-0.003595584065252988,-3.162748057440327e-05
-0.0035316877243734526,-3.126885668485473e-05
-0.0034677903891373635,-3.1229631501605886e-05
-0.0034038943283444013,-3.1635099170000775e-05
-0.0033400008820932588,-3.0929043194616105e-05
-0.003276123394944818,-3.252203550115531e-05
-0.0032122271845459955,-3.290319892744599e-05
-0.0031483431510696716,-3.1598877002478077e-05
-0.003084447669517098,-3.111058809932073e-05
-0.0030205517173332204,-3.068835190511501e-05
-0.0029566553222223554,-3.033952426221655e-05
-0.0028927679812755644,-2.920874769866571e-05
-0.0028289582342031594,-2.5864025371753274e-05
-0.002765079701700474,-2.4313517651132807e-05
-0.0027011836422711714,-2.471920015645802e-05
-0.002637286910867973,-2.4999744049270952e-05
-0.002573392317713254,-2.559300156600665e-05
-0.0025095043378946867,-2.6687087298639096e-05
-0.002445607125538511,-2.681839608668812e-05
-0.0023817112840086854,-2.637973439031056e-05
-0.0023178143223398606,-2.6601721733867062e-05
-0.0022539836018932273,-2.9518932071170948e-05
-0.0021901423229719738,-3.2195141066494524e-05
-0.0021262536005929485,-3.114531171659236e-05
-0.002062442478689277,-3.446370142891032e-05
-0.0019986502383899144,-3.8127178803825955e-05
-0.0019348783041195313,-4.212860208837653e-05
-0.0018712359048157915,-4.7830882312257165e-05
-0.0018076002340368384,-5.3607766714831696e-05
-0.0017437837434549392,-5.6821256826617804e-05
-0.0016799213072216834,-5.470933181813375e-05
-0.0016160338315462522,-5.358619304249014e-05
-0.0015521389316936523,-5.302694201260848e-05
-0.0014907931539451854,-3.51505178365096e-05
-0.0014406273902406825,4.425575210081487e-06
-0.0013807170881566246,2.6643286457750064e-05
-0.001317838457259601,3.800765029404722e-05
-0.0012540430991895047,3.4398872440469205e-05
-0.001190651020579358,2.6379186762526596e-05
-0.0011267611899230857,2.5399121662251432e-05
-0.0010628641063614086,2.5215542795065153e-05
-0.0009989950397481556,2.3314669616806655e-05
-0.0009351081795629114,2.215704940313629e-05
-0.0008713695278458788,1.7656464309705963e-05
-0.0008074730900887627,1.7315537867183493e-05
-0.0007435776924975793,1.6816383028766503e-05
-0.0006798823628388652,2.1893386924359484e-05
-0.000616143956522012,2.6397446102001756e-05
-0.000552270939380016,2.8160588202439536e-05
-0.0004883803027787808,2.723455171457189e-05
-0.0004247028409266108,2.1938152848040674e-05
-0.00036082440477225503,2.038368079544748e-05
-0.00029693296725024135,2.1252703383501166e-05
-0.00023312908980228775,2.4707585652789498e-05
-0.00016926444772333575,2.2663452336335495e-05
-0.0001067420549412763,9.479318322535281e-06
-4.318783189848767e-05,2.866321852257079e-06
