x,y
-0.002492609807449893,-0.0007544939775932639
-0.002590796894433139,-0.0007471016601877219
-0.0026890727812382454,-0.0007410024406024155
-0.002787293920634628,-0.0007340772559437863
-0.002885509671467194,-0.000727076063525706
-0.002983837513177727,-0.0007218812631033104
-0.003082297317273557,-0.0007228899177968574
-0.0031805992964510864,-0.0007172267652595333
-0.003278922419132228,-0.0007119433995605332
-0.0033773146831545075,-0.0007081601750826219
-0.0034757756241368446,-0.0007072693845611641
-0.0035742399308419004,-0.0007069078434531343
-0.0036726934099057212,-0.0007054035605309837
-0.003771155094589393,-0.0007045991625366131
-0.0038696170067946396,-0.0007038231137198361
-0.003968081955819277,-0.0007038880787540038
-0.004066546548840005,-0.0007041607106356877
-0.004165010195264459,-0.0007036500838837645
-0.004263467978177564,-0.0007048397858278553
-0.004361927267073391,-0.0007058975367473833
-0.004460390811984527,-0.0007064273767354306
-0.0045588406214231835,-0.0007081552159560694
-0.004657160051085633,-0.0007135068659568376
-0.004755604174495857,-0.0007155329392212596
-0.004854039366991254,-0.0007179543613807218
-0.004952503867329421,-0.000718258631055348
-0.005050950707050355,-0.0007201481166574525
-0.0051493375105097555,-0.0007240707830875458
-0.005247736174217284,-0.000727683730285132
-0.005346145727375311,-0.0007309867976651686
-0.005444555280533338,-0.0007342898650452053
-0.005542967942096362,-0.0007374989850121281
-0.005641409498014134,-0.0007396461867652034
-0.005739716737614191,-0.0007452172772416731
-0.0058380958594668195,-0.0007493280910765777
-0.005936534411759182,-0.000751608843028069
-0.006034820692782989,-0.0007575382080353076
-0.006133050017912509,-0.0007643462981844315
-0.006231463242945011,-0.0007675380916586642
-0.0063298746233521165,-0.0007707862624127311
-0.006428246056742775,-0.000775077124744211
-0.006526655515472191,-0.0007783830042737592
-0.006625025660534496,-0.0007827033014048872
-0.00672340504253243,-0.0007868078847679862
-0.006821817878773375,-0.000790011643481196
-0.006920249195536683,-0.0007925858010369215
-0.007018568344465204,-0.0007979426061343488
-0.007116946656789253,-0.0008020727479179082
-0.007215297026209855,-0.0008068219838260497
-0.00731357239397256,-0.0008129295609222014
-0.007411854098163724,-0.0008189343113882962
-0.0075101611376524186,-0.0008245089318999123
-0.007608537348416138,-0.0008286888317375267
-0.0077069355181768415,-0.0008323152065973068
-0.007805270258207045,-0.0008373777464808229
-0.007903459400230949,-0.0008447427173219017
-0.008001789904280451,-0.0008498868771415606
-0.00810019674588694,-0.0008532697652443364
-0.008198570490432218,-0.0008575073106447129
-0.008296904249503646,-0.0008625888688469272
-0.008395147901188333,-0.0008691869981679946
-0.008493378831615514,-0.0008759718868399042
-0.008591735465711682,-0.0008805895633284519
-0.008690101565155418,-0.0008850010128753513
-0.008788368671941651,-0.0008912400937966788
-0.008886731188088524,-0.0008957307311831142
-0.008985010341120859,-0.0009017770925787483
-0.009083376524385631,-0.0009061866726949036
-0.009181674007598683,-0.0009119273347525455
-0.009279976909215015,-0.0009175744526626372
-0.009378261590010891,-0.0009235302840682983
-0.009476507562375417,-0.0009300937679776654
-0.009574810415068408,-0.0009357417374623483
-0.00967302463222973,-0.0009427644117584335
-0.009771432858655497,-0.0009461067729919102
-0.009869745037978146,-0.0009515900023060647
-0.009967980557919344,-0.0009583081142999428
-0.010066324635647507,-0.0009631858989074367
-0.010164661642449209,-0.0009682042153743191
-0.010262958651422948,-0.0009739529920873294
-0.01036132310016967,-0.0009784010961366805
-0.01045967079153957,-0.0009832054700907866
-0.010557983732577124,-0.000988675025047674
-0.01065626782658216,-0.0009946405319406174
-0.010754644483539763,-0.0009988099171142058
-0.010853091334183518,-0.001000698833524729
-0.010951426185281365,-0.0010057592155699989
-0.01104970029484811,-0.0010118870043835744
-0.011148141350232076,-0.0010140570324411468
-0.011246547182204586,-0.001017469163839348
-0.011344984539373708,-0.001019800927214832
-0.011443392260327132,-0.0010231581379072465
-0.011541812650133501,-0.0010261207849064913
-0.011640183400275532,-0.0010304272827149586
-0.011738419114201757,-0.0010371425575630105
