t,a,phi,lambda,xc_1,xc_2,xc_3,uimp_1,uimp_2,fimp_1,fimp_2,KI,KII,T
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.703125e-05,-0.24919481575489044,0.0001168206290458329,0.0024777665310069664,0.0016451772213561425,0.0,1.0560445848839985e-24,0.00011682062904583292,562.051672651065,289244.00893605506,768765.3159947172,528589.9315871426,-4381712.839663932
2,0.0001940625,0.12432044744491577,0.00012812217755708843,0.0025740489094572294,0.001657209140426798,0.0,1.4868729621103134e-24,0.00012812217755708843,551.8069873282498,316956.4284863693,1077385.9757780163,-215559.68760587118,-14711376.326051524
3,0.00029109375,-0.2288489192724228,0.00011778270709328353,0.0026685503772446123,0.0016351969605576276,0.0,1.4446993715489353e-24,0.00011778270709328355,614.0498171993279,290394.5909873122,1084048.5618483622,203514.07361614789,-12378194.289508952
4,0.000388125,-0.03669752925634384,0.00011783916124841198,0.002765516298164691,0.0016316369525964554,0.0,3.832439872073631e-24,0.000117839161248412,666.7412700762256,290232.9203594262,1122768.1223715711,-109816.34621382356,-10323549.504625635
5,0.00048515625,-0.18314512073993683,0.0001142086330219172,0.0028609247740689087,0.0016139653312164921,0.0,1.7393994233926223e-23,0.00011420863302191721,729.1134906428251,280593.9030440856,1129443.3545848103,83633.407482751,-10595410.912731543
6,0.0005821875,-0.10091360658407211,0.0001131701355916448,0.0029574623816181656,0.00160419016854633,0.0,4.920772208872412e-24,0.00011317013559164481,585.067875673903,277622.9163718546,1135765.784225312,-46862.57803331255,-9472067.302303143
7,0.00067921875,-0.13485470414161682,0.00011165187606820837,0.0030536126728830503,0.0015911446725327511,0.0,2.0240361070008607e-24,0.00011165187606820838,291.00886474835534,271714.6363789438,1138167.0200965677,19328.481181094878,-9623122.715156093
8,0.00077625,-0.10957416892051697,0.000110287030111067,0.0031500620026895464,0.0015805338169385852,0.0,-7.492471931275686e-24,0.00011028703011106702,695.2287925493106,267993.13241537934,1138383.6555577428,-14460.396068285272,-9221071.67786749
9,0.00087328125,-0.10865844041109085,0.00010882864444283769,0.003246521008718452,0.0015700112871820068,0.0,1.8632209440712013e-24,0.0001088286444428377,615.0999221553693,264968.02252051065,1138658.688612502,-549.0806132386715,-9159846.568443857
