t,a,phi,lambda,xc_1,xc_2,xc_3,uimp_1,uimp_2,fimp_1,fimp_2,KI,KII,T
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.6875e-05,-0.16035373508930206,0.00013775167462881655,0.00196614412175133,0.0022137215487865753,0.0,2.6070005802814845e-23,0.00013775167462881657,670.6484780783039,342573.7443257969,561375.4153230201,659689.3663212906,2024279.4071324423
2,0.00019375,0.1630845069885254,0.0001515119947725907,0.0020617337038166175,0.002229450421142332,0.0,3.029660852791528e-23,0.00015151199477259072,611.9637577462408,376501.8501183951,1093037.3675424524,-186025.68973118358,-19541868.25801581
3,0.000290625,-0.2164691835641861,0.00013356530689634383,0.0021563478247380715,0.002208643361108284,0.0,1.1101245711384425e-23,0.00013356530689634385,776.2690167598125,330201.8588944734,1075317.4048693234,219164.4680663104,-14557116.843983527
4,0.0003875,-0.013155552558600903,0.0001307741622440517,0.0022532144418504476,0.002207368953714888,0.0,5.767446868116567e-24,0.0001307741622440517,786.2888104269155,323722.71622729424,1120851.064630758,-116250.07622331126,-11947578.087751105
5,0.000484375,-0.21200358867645264,0.00012377942039165646,0.0023479205349900426,0.0021869846080733325,0.0,1.1396352034236852e-23,0.00012377942039165649,1016.48260473745,305455.6820151555,1121638.2250873419,113652.29785723747,-11392480.803763896
6,0.00058125,-0.10227562487125397,0.00012224368401803076,0.002444289305549052,0.0021770939212445526,0.0,9.6817600745555e-24,0.0001222436840180308,1009.2664399543864,300972.8617844419,1133503.3561613674,-62558.403841987536,-9778540.195663666
7,0.0006781249999999999,-0.16805924475193024,0.00011981801071669906,0.002539799458097993,0.0021608897123753116,0.0,1.5868544696962383e-23,0.00011981801071669908,533.596872101393,294962.12453300564,1136808.9694378993,37475.19899237285,-9838781.3759581
8,0.0007749999999999999,-0.13267973065376282,0.00011793143494287506,0.0026358230188177826,0.0021480740418234902,0.0,7.906134972381133e-24,0.00011793143494287507,1155.4774880054742,288672.6007128576,1138119.5139674728,-20239.125674018745,-9106413.469007922
9,0.0008718749999999998,-0.14078429341316223,0.00011603520397329703,0.002731739561682806,0.0021344805717064784,0.0,-1.2573462163601343e-23,0.00011603520397329704,782.8397781944711,282644.6227177417,1138630.2256974594,4685.044350236555,-8946088.571239183
