x,y
-0.0017027478312399255,-0.001061836163599416
-0.0018643756119434724,-0.0010448885677014675
-0.002025872095513538,-0.0010267324035587657
-0.002187900219027233,-0.001014176620329329
-0.0023502880741222126,-0.001007777790785969
-0.0025127359732741604,-0.0010031473952313975
-0.002675176551202678,-0.0009982669091774478
-0.0028376772976529407,-0.0009962010183329046
-0.0030001662517363478,-0.000993354915250794
-0.003162664197026652,-0.000995630498319633
-0.003325118340350841,-0.0010000363828707877
-0.0034876144461903603,-0.0010024397323805854
-0.003650104069495475,-0.0010052473684031224
-0.003812594755250896,-0.001007992827309497
-0.003975072115982918,-0.001011437787604017
-0.004137436441840273,-0.0010184081671317056
-0.004299897276084106,-0.0010225600147531584
-0.004462322650348883,-0.0010279226910272184
-0.004624731999040722,-0.0010337505516437796
-0.004787089409801201,-0.0010408801850864742
-0.004949478962064898,-0.0010472357981544834
-0.005111629535605083,-0.001058096369155265
-0.005273922521775456,-0.001066566737611068
-0.005436038927151243,-0.001077925945766001
-0.005598404129533828,-0.0010848758779337681
-0.005760716251617961,-0.0010929712794938288
-0.005922867768760168,-0.0011038177531306106
-0.006085061297533011,-0.0011140167592629294
-0.00624723112382445,-0.0011245859570791295
-0.006409491528356186,-0.0011336590835012213
-0.006571891232107703,-0.0011397497914480252
-0.00673425003782999,-0.0011468475873247007
-0.006896584982526063,-0.0011544716434890253
-0.007058873678830032,-0.001163023810105246
-0.007221107237566664,-0.001172564927519975
-0.007383390160057612,-0.0011812259649676856
-0.00754571397885527,-0.0011890833406631377
-0.007707991895794092,-0.00119783766393058
-0.007870254570486714,-0.001206870100117489
-0.008032505942975537,-0.001216103335052623
-0.008194707716424993,-0.0012261703699549204
-0.008356956416151466,-0.0012354504528717314
-0.008519208637097929,-0.0012446687661563445
-0.008681497227565569,-0.0012532229409207174
-0.008843655306878645,-0.0012639708623647897
-0.009005785264504684,-0.0012751349719151222
-0.009167987816404873,-0.0012851894564339646
-0.009330222942104765,-0.0012947038923612274
-0.009492438730874303,-0.0013045425089179454
-0.00965461689958979,-0.001314982915709076
-0.009816827974787268,-0.0013248989423907613
-0.009979093859712736,-0.0013338735226722416
-0.010141281811109185,-0.0013441608412585494
-0.010303515939545349,-0.0013536922667779863
-0.010465908729167478,-0.0013599646172638342
-0.010628165528544065,-0.001369101988764399
-0.01079046397807573,-0.0013774670220274077
-0.010952606761258019,-0.0013884432856802096
-0.01111488208144505,-0.0013972456126492123
-0.011277340194533924,-0.001401502606127834
-0.011439842817715118,-0.0014034151858265279
-0.011602346337738642,-0.0014052499833189522
-0.011764761043269747,-0.0014109265957874737
