x,y
-0.0018777874118989344,-0.00011466034111253858
-0.00200105660906168,-0.00011324405992620366
-0.0021242956328246616,-0.00011017097621534147
-0.0022475686714624366,-0.00011119994004200191
-0.0023708458243498283,-0.00011098923283843728
-0.0024941127007654246,-0.00010938361760153596
-0.002617383325987936,-0.00010809762428996065
-0.002740653190019928,-0.00010674062647104856
-0.002863919122255709,-0.00010506409087929811
-0.002987196110902822,-0.00010477272916840599
-0.003110463013188516,-0.00010316910127029563
-0.003233708294086198,-0.00010035813026406958
-0.0033569847076986683,-9.988203322157479e-05
-0.003480247021451306,-0.00010180630708278721
-0.003603512952903092,-0.00010348290031630717
-0.003726782005106431,-0.00010491174265805662
-0.0038500424170680027,-0.00010695420798462801
-0.003973221100197558,-0.00011188501359983968
-0.004096423136492505,-0.0001161930380108063
-0.004219673094467224,-0.00011359521569661472
-0.00434293897864828,-0.00011527528075762812
-0.004466116538881688,-0.00012023405847921455
-0.004589323670684477,-0.0001243938054038883
-0.004712554241758832,-0.00012778897465376627
-0.004835798543617201,-0.00013064254802590996
-0.004958951387177275,-0.00013618131545331058
-0.0050821641735120495,-0.00014017006277145097
-0.005205298267383892,-0.000146111085234576
-0.005328522527036775,-0.00014972808047177149
-0.005451740019665441,-0.00015356869654876968
-0.005574974445383629,-0.00015682094799278345
-0.005698209490367966,-0.00016004964885461568
-0.0058214448433051525,-0.00016326657409359966
-0.00594469986232167,-0.00016561201835520704
-0.006067927148769679,-0.00016912438169163123
-0.006191148213662313,-0.00017284862500696106
-0.006314374825630172,-0.00017638457247116067
-0.006437610759998347,-0.00017957914630023752
-0.006560834629311235,-0.00018320941531332162
-0.006684083910377517,-0.0001858391564015379
-0.0068073460651558925,-0.00018777358679259424
-0.006930592762444973,-0.0001905217550699911
-0.007053795377831524,-0.0001948131864699418
-0.007177027489323245,-0.00019815197649613076
-0.007300252310621472,-0.0002017497866032453
-0.0074234896793932735,-0.0002048885379074886
-0.0075467542695937875,-0.00020666100067046452
-0.007670017997575162,-0.0002084924442760653
-0.007793282246243166,-0.00021028850158548738
-0.007916519265400228,-0.0002134409499718034
-0.00803973909792227,-0.00021720574675083192
-0.008162999051250288,-0.00021927570499227864
-0.008286228771786678,-0.00022270160605190428
-0.008409444128085189,-0.0002266101599760463
-0.00853268631070325,-0.00022955383881090297
-0.008655920173784108,-0.00023282734025655474
-0.008779156806334667,-0.00023599486597009192
-0.008902385188603347,-0.0002394685707634202
-0.00902559711637853,-0.00024348375139068918
-0.009148860741334619,-0.0002453221159440463
-0.00927212273733099,-0.0002472666376170181
-0.00939533642131608,-0.00025122755927351094
-0.00951851295160885,-0.00025621185527006143
-0.009641702353894246,-0.0002608671733164775
-0.009764958376724453,-0.0002631592591844084
-0.00988822395157091,-0.0002648618687458982
-0.0100114941626913,-0.00026618696190519543
-0.010134761309267586,-0.000267771700523149
-0.010257986007524669,-0.00027137372231623617
-0.01038121036116505,-0.0002749875141553853
-0.010504485739971968,-0.00027568163342252136
-0.010627725482529984,-0.00027872575493460757
-0.010750987226803616,-0.000280686168199222
-0.010874232271813862,-0.0002835074625775855
-0.010997481738978545,-0.0002861284671881329
-0.011120745291919868,-0.0002879716540556565
-0.011244009882805939,-0.00028974406914147947
-0.01136727497746332,-0.0002914810955241242
-0.011490406214429282,-0.00028548115345946267
-0.011613388546053689,-0.0002940044702886545
-0.011736521048031811,-0.0002999783951421098
-0.011859753316702385,-0.00030331137876792356
-0.011978402597813803,-0.0002698502234786813
