x,y
0.002695750087745348,0.0002841700457463711
0.0027697143573135355,0.00028326008536447457
0.002843549482277042,0.0002877227664281134
0.0029172823403704187,0.00029363942410235295
0.002991057003535216,0.0002990097383923075
0.003064757599657975,0.00030531555569079835
0.0031384842469851753,0.0003113091084387543
0.0032124034344579028,0.00031404679432719723
0.0032863396377707747,0.00031627817065802815
0.0033602551340012974,0.000319113768945449
0.0034342174133272373,0.00032017322048459536
0.003508183897723389,0.0003208806006693824
0.0035821359243127433,0.00032250508950581606
0.0036560999975388596,0.00032343087158286706
0.0037300692651997453,0.00032372860025814155
0.0038040391301167793,0.00032371172399848596
0.003878006562431197,0.00032431185520422366
0.003951976115570649,0.00032409642771820185
0.004025940454279636,0.0003250007506661954
0.004099908924942099,0.0003254552267475869
0.0041738787520079704,0.00032537851626971646
0.004247829227280985,0.0003270721536416001
0.004321438325988212,0.00033436885071369874
0.004395404542437138,0.0003351037145669904
0.00446934679010352,0.00033712490498255315
0.004543316563196633,0.00033724267257452577
0.004617286418563644,0.0003372838749514312
0.004691235850133827,0.000339022486782456
0.004765182506534188,0.00034087537853848856
0.004839086285718047,0.0003440014980172517
0.004912987546360663,0.0003471866002266111
0.00498692965180199,0.00034921298704939236
0.005060867924984074,0.00035137468996699733
0.005134742441131243,0.000355129295761762
0.00520862449379194,0.00035873255751942186
0.005282576222592023,0.00036037054657034887
0.005356540904648288,0.0003612463370520305
0.005430473758432452,0.00036358606609219503
0.005504411268559352,0.00036577371251859085
0.005578372426190371,0.00036690877310374025
0.005652338057707156,0.0003677003253607769
0.005726269112194143,0.000370096235019881
0.005800214311732173,0.0003720063831642136
0.005874117106352893,0.00037515569227887833
0.005948049942635498,0.0003774959742836091
0.006021995162568107,0.000379405332754381
0.006095917863945734,0.00038204643511631747
0.006169816726406577,0.0003852867017173387
0.0062437670951426385,0.00038698498451255286
0.006317712300153576,0.00038889492077924645
0.006391647860755118,0.0003911474924624719
0.006465491109220491,0.0003954736751601113
0.006539375746124754,0.00039902355264773197
0.006613301703107645,0.0004015719020774789
0.006687220240225213,0.0004043270919168919
0.006761160853415482,0.0004064072173215879
0.006835096515458865,0.0004086564569394955
0.006909005641306374,0.0004116535083420037
0.006982948180341577,0.0004136640111845573
0.007056886670071798,0.00041581829460744134
0.0071308429308005235,0.0004172369910785748
0.007204809851191976,0.00041789720957003014
0.007278731722403525,0.0004205614462778022
0.007352527212166114,0.0004256375561418754
0.007426496188704807,0.00042600047551397715
0.007500462299068302,0.0004267459407027629
0.007574397734068294,0.00042900263120308204
0.007648324130827643,0.00043153819087135407
0.007722271031623865,0.00043338130326233776
0.007796148944198907,0.00043706847483504177
0.007870104947913181,0.0004385005067013708
0.007944072157574247,0.0004391274800724869
0.008018041251466766,0.00043946563591216233
0.0080917757347973,0.0004453620050179346
0.00816566933159152,0.0004487202119003884
0.008239638186417719,0.00044833327992541204
0.00831359187673495,0.0004498801765331056
0.00838748350452827,0.00045328143258134914
0.008461423789233273,0.00045537320178351304
0.008535393475634034,0.0004555365860708519
0.00860935833287353,0.0004563974543493965
0.008683149139956346,0.0004615411874994193
0.008756862461223746,0.00046769646721536533
0.008830739994541679,0.0004713912299289473
0.00890467229527419,0.0004737483699438402
0.00897859637888396,0.0004763504965947941
0.009052524669627082,0.00047883022005775877
0.009126489755982743,0.00047967117252487094
0.009200435492913316,0.0004815604026449221
0.009274255318109045,0.00048626939497069136
0.009348139030810538,0.0004898384562051972
0.009422070657446421,0.0004922166453533361
0.00949602208385274,0.0004938682303868175
0.00956997264943764,0.0004955579198037018
0.009643942358591421,0.0004957106560384972
0.009717891880450896,0.0004974454232872449
0.009791664311224807,0.0005028463175058755
0.009865508022406535,0.0005071645948894737
0.009939430939914711,0.0005097996409482065
0.010013388684629549,0.0005111387441357808
0.010087351559829281,0.0005121557460242286
0.010161276347528909,0.0005147377925414426
0.010235216135663179,0.0005168470415336694
0.010309146337696296,0.0005192691125472497
0.010383055662992165,0.0005222612413815935
0.010456968187099151,0.0005251732820383601
0.010530883500377407,0.0005280136453301775
0.010604806615779295,0.0005306431338605639
0.010678760878232049,0.0005321624316329676
0.010752680802215517,0.0005348801584276245
0.010826636256648028,0.0005363402818241083
0.010900592126250547,0.0005377792230971016
0.010974535569738462,0.0005397561818224232
0.011048402751772303,0.000543652413210773
0.011122280296306134,0.0005473469516533583
0.011196236155915562,0.0005487864064399823
0.01127017619845444,0.000550886718321871
0.011344103741611843,0.0005533886302633177
0.011418028526383617,0.0005559707606045178
0.011491960110368358,0.0005583502752944584
0.011565896559146721,0.0005605735032846819
0.011639839059671272,0.0005625854219780616
0.01171372944433571,0.0005660135781579454
0.011787650021546485,0.0005687134791705657
0.011861613535790877,0.0005696828920195876
0.011935543660372206,0.0005721073259826745
0.012009473923326545,0.0005745275367491925
0.012083428161048286,0.000576048037866778
0.012157374012475294,0.0005779327811880504
0.012231144562044915,0.0005833593101751909
