t,a,phi,lambda,xc_1,xc_2,xc_3,uimp_1,uimp_2,fimp_1,fimp_2,KI,KII,T
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.74609375e-05,-0.3074003756046295,9.115104330703616e-05,0.0021152176932298815,0.001992835478660937,0.0,-1.8140160366742818e-25,9.115104330703613e-05,1419.050631926949,394466.39247710013,471467.9010319429,708924.6213260784,-167993.6583045259
2,0.000194921875,0.12473327666521072,0.00010672065400285646,0.002211921445556567,0.002004960602343521,0.0,-4.2784056956760095e-26,0.00010672065400285644,1388.5888672687831,463314.19152188353,1055883.248210412,-250502.8292895953,-20188545.99664323
3,0.0002923828125,-0.3828589916229248,9.03377658687532e-05,0.002302326248522173,0.001968551730634432,0.0,-6.323944224897341e-26,9.033776586875318e-05,483.7124225586374,389983.04334326315,1022736.6131359544,296373.24101119494,-16324727.708368773
4,0.00038984375,-0.04110042750835419,9.122905612457544e-05,0.0023997048799018466,0.0019645471721068918,0.0,-1.386727993382393e-25,9.122905612457541e-05,897.2566687526414,397184.7753883387,1087611.4776029105,-196768.2520877033,-12072295.434360601
5,0.0004873046875,-0.3515700697898865,8.595421240897849e-05,0.0024912044419510633,0.0019309843283182551,0.0,-2.1704855718078868e-26,8.595421240897848e-05,820.1099835748682,366963.4861661895,1096681.6050248165,178446.19498910324,-12872229.789406374
6,0.000584765625,-0.1585383415222168,8.606524352217093e-05,0.0025874431313384237,0.0019155976781505906,0.0,-1.0843052943774503e-25,8.60652435221709e-05,446.63680932091415,369425.0827711482,1122627.4731552398,-110301.60590549694,-10296386.035959575
7,0.0006822265625,-0.27920085191726685,8.487735613016412e-05,0.002681129989593297,0.0018887386586467038,0.0,-3.1181844442385714e-26,8.487735613016409e-05,680.3354600076418,364968.38438975316,1132404.5158535044,68901.43724001697,-11116145.50893251
8,0.0007796875,-0.20773549377918243,8.413790055783466e-05,0.0027764955622949926,0.0018686378655863168,0.0,-1.3335863418999495e-25,8.413790055783464e-05,1657.2049541737247,356798.43111174507,1136461.5272411187,-40841.919568531164,-9866167.302672938
9,0.0008771484375,-0.23007097840309143,8.327736577484757e-05,0.0028713884246631613,0.0018464122270138335,0.0,-4.911970117432025e-26,8.327736577484754e-05,819.8439168839124,353167.3716814913,1138445.0968067523,12742.457879922378,-9974687.087625265
10,0.000974609375,-0.20702499151229858,8.244368655141443e-05,0.002966768254951779,0.0018263791964769082,0.0,-1.7680623330781994e-26,8.24436865514144e-05,129.95406617160216,347354.740854782,1138432.272600314,-13125.722021371941,-9546055.285375059
11,0.0010720703124999999,-0.2025933861732483,8.165534381987527e-05,0.0030622359268481793,0.0018067690470368815,0.0,-4.4572063377730865e-26,8.165534381987526e-05,1166.1934122719244,348434.71567067876,1138650.1567900807,-2616.581866363485,-9444145.399914611
12,0.00116953125,-0.19165882468223572,8.08304685051553e-05,0.0031579123156346895,0.001788203946252037,0.0,1.569733179356044e-27,8.083046850515528e-05,1514.6169780692335,342987.2228830611,1138607.3891681212,-6263.133765153389,-9279802.409146277
13,0.0012669921875,-0.18396975100040436,8.00567286205478e-05,0.003253728623173643,0.0017703750498201326,0.0,4.644551732415862e-19,8.005672862054798e-05,1000.2022752822159,342910.3425600659,1138632.5196681747,-4494.311890004049,-9176680.622796616
14,0.0013644531250000002,-0.17586518824100494,7.931883010314777e-05,0.0033496862777618727,0.0017533232796977986,0.0,-6.856744508884487e-27,7.931883010314775e-05,930.9944380948727,332099.4634803712,1138630.9680803157,-4618.367193751788,-9091298.090542613
15,0.0014619140625000003,-0.16917410492897034,7.858853496145457e-05,0.0034457558782805876,0.0017369139471533766,0.0,6.3840702787079125e-27,7.858853496145454e-05,1738.2704762912722,323591.0170929967,1138639.5327776242,-3845.9986797054166,-9023411.122266265
16,0.0015593750000000004,-0.16148503124713898,7.789885421516374e-05,0.0035419488102305906,0.001721243778639891,0.0,-1.7173062357542076e-26,7.789885421516371e-05,1179.6806603762457,324840.1391228685,1138632.9265022886,-4456.224242801701,-8943562.762979737
