t,a,phi,lambda,xc_1,xc_2,xc_3,uimp_1,uimp_2,fimp_1,fimp_2,KI,KII,T
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.72265625e-05,0.14954188466072083,0.00012256183254066855,0.0028586893222265733,0.0007547077825644647,0.0,4.6220623917961494e-24,0.00012256183254066857,282.2709610421473,301275.24129057035,1096691.5628582973,288194.8336003028,-10935455.590180777
2,0.000194453125,0.09328651428222656,0.0001191746341646649,0.002955493140490708,0.000763764560415929,0.0,6.880311725074411e-25,0.0001191746341646649,296.32884616424144,292933.4349320727,1123228.2388624344,179418.17917039126,-12164912.598342555
3,0.0002916796875,0.05152783542871475,0.00011656419519567862,0.0030525906575575397,0.0007687722180542621,0.0,2.0756726821073825e-23,0.00011656419519567865,323.5099239096952,286238.17882761784,1130218.6009806944,132751.69047633535,-12166284.853681007
4,0.00038890625,0.017856817692518234,0.00011417740461183712,0.0031498017193499032,0.0007705082827902773,0.0,-4.932032780948987e-24,0.00011417740461183713,326.0814596555092,278981.66574294236,1133726.8155669481,100968.76181176481,-11890338.976919547
5,0.00048613281249999997,-0.008264176547527313,0.00011213988909730688,0.003247024961746294,0.0007697047944586631,0.0,1.9655206018811197e-23,0.00011213988909730689,326.4071087429729,274495.972606436,1135992.6856107598,73793.20438678846,-11582456.171004383
6,0.000583359375,-0.027355767786502838,0.0001103768590837717,0.0033442151473477167,0.0007670454189065045,0.0,1.921041548813287e-24,0.0001103768590837717,314.1900884447391,268525.11942966154,1137355.6357993307,51279.13767680866,-11286147.015460657
7,0.0006805859375,-0.040381401777267456,0.00010877069871639833,0.0034413624490022103,0.0007631203409687796,0.0,1.8782268745262163e-23,0.00010877069871639837,346.9362740436677,264860.4685799757,1138093.9489932968,33556.37001686222,-11003454.11746999
8,0.0007778125,-0.04848596826195717,0.00010729333735071123,0.00353847474945573,0.000758408063791897,0.0,1.3137769713858088e-23,0.00010729333735071123,125.3846941159245,260091.07145475238,1138456.6885696696,19974.55602299338,-10760320.760700187
9,0.0008750390625,-0.05263844132423401,0.00010589687735773623,0.0036355666451073697,0.0007532925721891738,0.0,1.91273064142392e-23,0.00010589687735773624,354.25654268584094,256459.18816772965,1138606.425717283,10127.23366303776,-10549967.986580085
10,0.0009722656249999999,-0.05407686531543732,0.0001045548779075034,0.0037326510820710635,0.0007480374266146921,0.0,1.9234923021608347e-23,0.00010455487790750341,264.8598029149143,251804.88102430673,1138652.9879677794,3410.523770642119,-10383397.988263639
11,0.0010694921875,-0.05361345782876015,0.00010325212497264147,0.0038297379438842014,0.0007428272712577912,0.0,1.794641891520923e-23,0.0001032521249726415,248.12578299871757,247959.31304343147,1138658.2394209849,-1287.7464289215045,-10217560.197240908
12,0.00116671875,-0.051697831600904465,0.00010198295785812661,0.003926834608265411,0.0007378031074856646,0.0,2.6293319314147692e-25,0.00010198295785812662,298.20259800937697,244074.20214759407,1138649.2325399357,-4342.000988898717,-10089085.563558374
13,0.0012639453125,-0.048876579850912094,0.00010077188926516101,0.00402394506064033,0.0007330528974792529,0.0,-1.401696560965587e-23,0.00010077188926516101,145.30985709424363,240445.7596531354,1138639.0417418773,-6172.871129626454,-9969062.653310522
14,0.0013611718750000002,-0.045867517590522766,9.951415268005803e-05,0.0041210693670305255,0.0007285949199344697,0.0,1.1481927166459085e-23,9.951415268005803e-05,270.1879890007756,236335.26503459192,1138635.2778581781,-6706.889327526707,-9876408.76440049
15,0.0014583984375000003,-0.0427512526512146,9.841386054176837e-05,0.004218207094045467,0.0007244396286165077,0.0,1.0080520255757607e-23,9.841386054176839e-05,184.09975109731317,232827.46778527112,1138633.8478443406,-6875.6809910531465,-9774131.796304356
16,0.0015556250000000004,-0.03963498771190643,9.730039892019704e-05,0.004315357298371039,0.0007205870638778135,0.0,4.2340965428462024e-24,9.730039892019708e-05,241.31715649378407,229862.39069501555,1138635.1891856976,-6672.488921165769,-9685392.124662377
17,0.0016528515625000005,-0.036625925451517105,9.617400064598769e-05,0.004412518655465501,0.0007170268471528202,0.0,6.670778654752186e-24,9.617400064598772e-05,401.7480335789454,226194.84817389693,1138637.875185438,-6273.049984930443,-9595895.290734986
18,0.0017500781250000005,-0.033804673701524734,9.509268420515582e-05,0.004509689670138523,0.000713740760881619,0.0,3.2928061511645366e-24,9.509268420515582e-05,341.57230092486884,223067.30227022275,1138640.3514803224,-5893.4288106871845,-9521591.569610404
19,0.0018473046875000006,-0.03128069266676903,9.408144978806376e-05,0.004606868669309314,0.0007106999426151473,0.0,-8.629692063069709e-24,9.408144978806378e-05,351.64036514779514,220014.75247487967,1138644.0398696132,-5277.010918334497,-9443756.075579729
20,0.0019445312500000007,-0.02902122400701046,9.308881271863356e-05,0.004704054291048892,0.0007078787048268488,0.0,5.554996178189249e-25,9.308881271863358e-05,360.9418556757257,216824.33609803507,1138646.469155959,-4820.74723491352,-9361769.29248857
21,0.002041757812500001,-0.027037348598241806,9.210663120029494e-05,0.0048012453185194105,0.0007052502766289915,0.0,1.0665694795659767e-23,9.210663120029494e-05,247.0749703303535,213869.2019409475,1138649.613879141,-4157.538629954298,-9299834.685975356
22,0.0021389843750000007,-0.025053473189473152,9.11716851987876e-05,0.004898441369200278,0.0007028146683664386,0.0,1.7049587042410415e-25,9.117168519878761e-05,321.3212901469476,210659.8297727433,1138650.228608578,-3977.048707296377,-9228992.128817612
23,0.0022362109375000006,-0.02344665862619877,9.023456368595362e-05,0.004995641207977355,0.0007005352392105993,0.0,2.9647413503811002e-24,9.023456368595362e-05,330.05088657259694,207661.69450376945,1138653.062179953,-3320.2309349364546,-9163508.185022425
24,0.0023334375000000004,-0.02200823649764061,8.935442747315392e-05,0.005092844224978596,0.0006983956267636706,0.0,4.239191631956374e-25,8.935442747315393e-05,270.73618365521816,204930.98548461593,1138654.2137277464,-2973.751700035404,-9101329.101327809
25,0.0024306640625000003,-0.02056981436908245,8.844997501000762e-05,0.005190050219085331,0.0006963958354526344,0.0,-1.8963626158718728e-23,8.844997501000763e-05,294.3783180690757,201895.59129920628,1138654.7597999377,-2832.3313694207395,-9042468.72189812
26,0.002527890625,-0.019306840375065804,8.757932664593682e-05,0.005287258661349024,0.0006945188143465162,0.0,-2.4592678394956227e-23,8.757932664593683e-05,333.1897201378911,199243.7711521247,1138655.6638057386,-2508.618722607466,-9001051.64054758
27,0.0026251171875,-0.01816343143582344,8.677685400471091e-05,0.005384469186270586,0.0006927529434450266,0.0,5.5383699851627694e-24,8.677685400471093e-05,274.51648979173183,196662.16848934267,1138656.3378719145,-2199.766137233787,-8926409.504183767
28,0.00272234375,-0.017140500247478485,8.595722465543076e-05,0.005481681466696284,0.0006910865131278657,0.0,-6.586762005099162e-25,8.595722465543078e-05,164.9429614648077,193049.63572862657,1138656.6689769283,-2025.189416213683,-8865939.945344906
29,0.0028195703125,-0.01622476987540722,8.514498767908663e-05,0.005578895232363357,0.00068950910373469,0.0,3.191871052457048e-24,8.514498767908664e-05,235.97605007148604,191137.88395129217,1138657.3082934252,-1803.4538654958392,-8825030.193982013
30,0.0029167968749999997,-0.015309041365981102,8.43691814225167e-05,0.0056761104017492596,0.000688020716407178,0.0,-2.3559245769160987e-23,8.43691814225167e-05,310.3821010758627,188252.7211479282,1138657.219625952,-1801.7498332516784,-8768980.319461042
31,0.0030140234374999996,-0.014461560174822807,8.363169763470069e-05,0.0057733267976041265,0.0006866147176318515,0.0,5.452583395812437e-24,8.36316976347007e-05,308.1665652467807,185697.86429089215,1138657.4850826694,-1687.730151244603,-8724353.542741494
32,0.0031112499999999994,-0.013733643107116222,8.288407843792811e-05,0.005870544191153712,0.0006852794846965729,0.0,5.3965385105230625e-24,8.288407843792812e-05,306.7283015175342,183144.3056078317,1138657.6491937784,-1515.164946668675,-8681197.399493888
33,0.0032084765624999993,-0.013005726039409637,8.215154957724735e-05,0.0059677625308860935,0.000684015018308833,0.0,-1.9534639226083186e-23,8.215154957724736e-05,272.1448833874176,180755.63426163569,1138657.8788449378,-1383.7914289826508,-8630098.985855514
34,0.003305703124999999,-0.01235450804233551,8.14458544482477e-05,0.006064981673447272,0.0006828138625172182,0.0,-2.14559557854827e-23,8.144585444824771e-05,302.56214176063224,178174.12650787563,1138657.9790486738,-1311.7632705205485,-8583743.799219402
35,0.003402929687499999,-0.011891101486980915,8.072202035691589e-05,0.006162201362193204,0.0006816577588409313,0.0,6.449896237785071e-24,8.072202035691589e-05,272.6389500987352,175764.0451179484,1138658.441459025,-1097.2332667869146,-8554739.008692164
36,0.003500156249999999,-0.011239883489906788,8.004755363799632e-05,0.006259421783199905,0.0006805649666162938,0.0,8.864886565925929e-24,8.004755363799633e-05,281.8086056874374,173255.17195452822,1138658.1343783704,-1201.0097315573923,-8501180.162795752
37,0.003597382812499999,-0.010776476934552193,7.937951886560768e-05,0.006356642700174838,0.0006795172270877888,0.0,3.9944704714725836e-24,7.937951886560769e-05,192.79289997701176,171064.8408054272,1138658.6718091238,-904.7438255976435,-8475646.596645588
38,0.0036946093749999987,-0.010313070379197598,7.872020069044083e-05,0.006453864092240236,0.0006785145404804139,0.0,-2.0628007513666652e-24,7.872020069044085e-05,259.7704474625921,168803.31686934442,1138658.5939010417,-956.9580792715333,-8444918.794744384
39,0.0037918359374999985,-0.009849663823843002,7.805812492733821e-05,0.00655108593851823,0.0006775569070094915,0.0,6.77342836338232e-24,7.805812492733823e-05,203.0464984121479,166415.7163558302,1138658.658531682,-934.7653341262442,-8409457.03036294
40,0.0038890624999999984,-0.009386257268488407,7.742453453829512e-05,0.006648308218130852,0.0006766443268806694,0.0,1.1851757961338636e-24,7.742453453829513e-05,235.32050584730405,164105.64299669134,1138658.544952533,-869.8532213176417,-8384192.395025093
41,0.003986289062499999,-0.008922850713133812,7.680507405893877e-05,0.006745530910200043,0.00067577680028992,0.0,5.3354924666518225e-24,7.680507405893879e-05,318.94743633859866,161647.72901873925,1138658.582342122,-852.8988476856678,-8356483.052348932
42,0.004083515624999999,-0.008459444157779217,7.618612289661542e-05,0.006842753993847655,0.0006749543274235409,0.0,1.2406300052913641e-23,7.618612289661543e-05,211.17403326100094,159919.04990526452,1138658.648235322,-946.0483346025811,-8329073.725972906
43,0.004180742187499999,-0.008164430037140846,7.55430810386315e-05,0.006939977315905548,0.0006741605367750652,0.0,1.3142602847381795e-23,7.554308103863151e-05,252.21523464954703,157758.06633837018,1138658.9318674707,-665.7274766815719,-8309220.908306513
44,0.00427796875,-0.007869415916502476,7.495789759559557e-05,0.007037200867912053,0.0006733954284135789,0.0,1.2572910615890141e-23,7.495789759559557e-05,143.01908221957933,155315.55538323737,1138658.8033082457,-776.5380821598633,-8269696.743494942
45,0.0043751953125,-0.0075744022615253925,7.434607687173411e-05,0.007134424641405138,0.0006726590023603988,0.0,7.926200960246176e-24,7.434607687173411e-05,146.50952184962534,153044.810756623,1138658.8467971063,-721.4304054430814,-8265123.991882596
46,0.004472421875,-0.007110995706170797,7.378154987236485e-05,0.00723164874572368,0.0006719676305186513,0.0,7.828244635238314e-24,7.378154987236485e-05,146.84512742397345,150875.1467281574,1138658.7384225908,-822.1082211616624,-8250120.770643367
47,0.004569648437500001,-0.006815982051193714,7.319869473576546e-05,0.0073288730497754985,0.0006713049411449407,0.0,7.725981856647938e-24,7.319869473576546e-05,146.64488819759606,148668.26487246293,1138658.9358196473,-551.9953644768543,-8235710.043136961
48,0.004666875000000001,-0.006520968396216631,7.262404687935486e-05,0.007426097545098864,0.0006706709342969429,0.0,7.630803974327442e-24,7.262404687935488e-05,147.1225496305442,146479.18015573453,1138658.8778227677,-557.2914830300097,-8217847.725324908
49,0.004764101562500001,-0.006225954741239548,7.207774615380913e-05,0.007523322223232032,0.0006700656100298376,0.0,7.535592280158165e-24,7.207774615380914e-05,147.08572753740395,144345.99841291097,1138658.874719386,-660.3236579598749,-8206785.529626294
50,0.0048613281250000015,-0.0059309410862624645,7.147929864004254e-05,0.0076205470757132404,0.0006694889683963078,0.0,7.430408375932243e-24,7.147929864004256e-05,146.8465212655032,142110.02425066667,1138658.7983319077,-612.299671948231,-8196234.626580827
51,0.004958554687500002,-0.0057431296445429325,7.095866021700203e-05,0.007717772034779633,0.0006689305867125561,0.0,7.334157000393281e-24,7.095866021700205e-05,147.03154113061873,140026.39837800624,1138658.923965787,-486.3995186571911,-8188622.857820844
52,0.005055781250000002,-0.005448115989565849,7.039010233711451e-05,0.007814997154345351,0.0006684008877432164,0.0,7.231866947466592e-24,7.039010233711453e-05,146.77301981348126,137850.41754010314,1138658.8087855866,-684.9083720119484,-8199388.754060926
53,0.005153007812500002,-0.005260304547846317,6.985798972891644e-05,0.00791222237167988,0.0006678894487729883,0.0,7.133848434961508e-24,6.985798972891645e-05,146.35039932320115,135743.23088844854,1138658.974633409,-373.7009062927655,-8188802.916479871
54,0.005250234375000003,-0.004965290892869234,6.931369716767222e-05,0.008009447735664981,0.0006674066925913221,0.0,7.031462147756575e-24,6.931369716767223e-05,146.30319890276087,133616.11150597053,1138658.9389141544,-537.3482890267948,-8190570.015213685
55,0.005347460937500003,-0.004777479451149702,6.877746636746451e-05,0.008106673188602495,0.0006669421964538444,0.0,6.930105642436535e-24,6.877746636746451e-05,145.78009963986437,131504.17022662793,1138658.9145812301,-390.20710039543263,-8199717.656002764
56,0.005444687500000003,-0.00458966800943017,6.825294258305803e-05,0.008203898727062973,0.0006664959603769396,0.0,6.645262477009323e-24,6.825294258305804e-05,150.0024997681636,129415.74099495409,1138658.7869140382,-496.64166781810195,-8195573.027994812
57,0.005541914062500004,-0.00458966800943017,6.773871427867562e-05,0.008301124265523452,0.0006660497243000347,0.0,6.519526480708282e-24,6.773871427867562e-05,147.72442730948586,127343.12108084591,1138659.1191581793,-200.14326476421914,-8197857.831251106
58,0.005639140625000004,-0.004401856567710638,6.718794611515477e-05,0.008398349886077447,0.0006656217482994428,0.0,6.43170796872277e-24,6.718794611515477e-05,146.90747134214394,125198.13812811492,1138659.0098915368,-345.78132447849197,-8227174.282235388
59,0.005736367187500004,-0.004214045125991106,6.66578853270039e-05,0.008495575585295505,0.00066521203239026,0.0,6.3335834053525034e-24,6.66578853270039e-05,146.5889795858776,123097.36699650106,1138658.935792854,-359.4070247670392,-8238189.63832458
60,0.005833593750000005,-0.004214045125991106,6.614309677388519e-05,0.008592801284513563,0.0006648023164810771,0.0,6.225030250578002e-24,6.61430967738852e-05,144.27648121975733,121027.33976874429,1138659.0282370187,-265.4465591339889,-8255571.5957616875
61,0.005930820312500005,-0.004214045125991106,6.561828922713175e-05,0.00869002698373162,0.0006643926005718942,0.0,6.150003560845843e-24,6.561828922713177e-05,144.04220049083574,118932.21524612245,1138658.9360929462,-312.2481187895792,-8273375.039792014
62,0.006028046875000005,-0.004214045125991106,6.509808008559048e-05,0.008787252682949678,0.0006639828846627113,0.0,6.045419952234222e-24,6.50980800855905e-05,142.2946681401461,116849.95409283804,1138658.9836683827,-305.8744241097763,-8304382.133281996
63,0.0061252734375000055,-0.004214045125991106,6.456738628912717e-05,0.008884478382167736,0.0006635731687535284,0.0,5.949010842663658e-24,6.456738628912718e-05,141.92651619902642,114748.85221629475,1138658.9451745779,-354.42018207121083,-8339350.262250537
64,0.006222500000000006,-0.004026233684271574,6.405763269867748e-05,0.0089817041566204,0.0006631817129502065,0.0,5.845551961067888e-24,6.40576326986775e-05,140.22809787259143,112680.10867153692,1138658.8604855835,-424.7576465840873,-8365383.072820318
65,0.006319726562500006,-0.0038384220097213984,6.35179239907302e-05,0.009078930002878302,0.0006628085172891905,0.0,5.7484798960195825e-24,6.351792399073021e-05,139.38047785486242,110563.1116790146,1138658.8910744544,-464.9634293415759,-8398347.449086377
66,0.006416953125000006,-0.0038384220097213984,6.300701352301985e-05,0.009176155849136204,0.0006624353216281746,0.0,5.6431430547707e-24,6.300701352301986e-05,137.4640013664365,108496.4484458414,1138659.0156085964,-350.86660122739033,-8441353.819511708
67,0.006514179687500007,-0.0038384220097213984,6.245159602258354e-05,0.009273381695394106,0.0006620621259671586,0.0,5.537160822640778e-24,6.245159602258356e-05,135.90281484923196,106351.24314637076,1138659.1428317938,-188.44856747718836,-8487855.792154558
68,0.006611406250000007,-0.0036506103351712227,6.19332495261915e-05,0.009370607610027774,0.0006617071904616125,0.0,5.438413995460602e-24,6.193324952619152e-05,134.82425779106984,104269.6595480974,1138659.0208402267,-426.67429721287886,-8538145.504223164
69,0.006708632812500007,-0.0036506103351712227,6.140625919215381e-05,0.009467833524661443,0.0006613522549560664,0.0,5.357383846406165e-24,6.140625919215381e-05,136.4494271449322,102089.39344025604,1138659.056020485,-254.06726291831376,-8592013.679924615
70,0.006805859375000008,-0.0036506103351712227,6.087958172429353e-05,0.009565059439295111,0.0006609973194505203,0.0,5.1410117141656485e-24,6.087958172429354e-05,152.6655829527242,100046.33977963246,1138659.024969041,-361.123691513395,-8650774.603226237
71,0.006903085937500008,-0.003462798660621047,6.031228622305207e-05,0.009662285418875075,0.0006606606441129637,0.0,5.026084588473826e-24,6.031228622305207e-05,138.82611143538054,97894.15762478516,1138658.882321181,-504.7004447337008,-8714864.913918933
72,0.007000312500000008,-0.003462798660621047,5.977861292194575e-05,0.009759511398455038,0.0006603239687754071,0.0,4.9187983015533795e-24,5.977861292194576e-05,131.47407209638493,95784.9649050542,1138659.0591234087,-277.0618599208909,-8796318.80881492
73,0.007097539062500009,-0.0032749869860708714,5.920907642575912e-05,0.009856737439551823,0.0006600055536177157,0.0,4.822404730135773e-24,5.920907642575913e-05,146.23819961856225,93609.21730237112,1138658.849238346,-490.79668677110635,-8880607.76876915
74,0.007194765625000009,-0.0032749869860708714,5.8663215895649046e-05,0.009953963480648607,0.0006596871384600242,0.0,4.706718077152908e-24,5.866321589564905e-05,132.30206600794895,91490.70704153884,1138659.0381561106,-222.70630337090242,-8954592.302953148
75,0.007291992187500009,-0.0032749869860708714,5.809177673654631e-05,0.010051189521745392,0.0006593687233023328,0.0,4.604973737784562e-24,5.8091776736546315e-05,130.04311820896692,89331.13535641733,1138658.9168177862,-283.52896396195274,-9053612.92894127
76,0.0073892187500000095,-0.0032749869860708714,5.750577838625759e-05,0.010148415562842177,0.0006590503081446413,0.0,4.5810089270942846e-24,5.7505778386257596e-05,118.27950631751241,87083.2692740563,1138659.102414051,-289.30643829641645,-9161404.938376622
77,0.00748644531250001,-0.0032749869860708714,5.693301136489026e-05,0.010245641603938961,0.0006587318929869499,0.0,4.4673028637779315e-24,5.693301136489026e-05,116.9336085858256,84986.02750931066,1138658.8949788131,-379.66078951497997,-9263408.516473591
78,0.00758367187500001,-0.0032749869860708714,5.632496686303057e-05,0.010342867645035746,0.0006584134778292584,0.0,4.263847270613161e-24,5.6324966863030575e-05,121.77205780629538,82742.3912772206,1138658.97293128,-379.57720863928057,-9397894.715966387
79,0.00768089843750001,-0.0032749869860708714,5.570051143877208e-05,0.01044009368613253,0.000658095062671567,0.0,4.1658720514453214e-24,5.570051143877209e-05,130.4283240805355,80486.47662241,1138658.9750438293,-358.9504273490042,-9524077.65998702
80,0.007778125000000011,-0.0032749869860708714,5.505773515324108e-05,0.010537319727229315,0.0006577766475138755,0.0,4.1066264527478085e-24,5.5057735153241097e-05,107.14455933111435,78239.63820232858,1138659.079014891,-253.70280526112506,-9672712.152037203
81,0.007875351562500011,-0.0032749869860708714,5.440553286462091e-05,0.0106345457683261,0.0006574582323561841,0.0,3.92469938137036e-24,5.4405532864620916e-05,109.67153725438106,75942.7022496045,1138659.0514806958,-345.96759988206725,-9848090.557960175
82,0.007972578125000011,-0.0032749869860708714,5.373698877519928e-05,0.010731771809422884,0.0006571398171984926,0.0,3.797590558518578e-24,5.373698877519928e-05,109.34192323283617,73629.23303523083,1138658.9817431387,-332.8550615415889,-10014048.364023156
83,0.008069804687500012,-0.0032749869860708714,5.305103331920691e-05,0.010828997850519669,0.0006568214020408012,0.0,3.756967216204687e-24,5.3051033319206915e-05,99.27110424123919,71255.02435529824,1138659.1023866443,-247.40997361887892,-10194985.597234523
84,0.008167031250000012,-0.0032749869860708714,5.231959221418947e-05,0.010926223891616453,0.0006565029868831097,0.0,3.555713104554536e-24,5.2319592214189477e-05,103.20244579058777,68900.38626699547,1138658.9937110203,-438.58534482411966,-10426269.816589054
85,0.008264257812500012,-0.0032749869860708714,5.155433245818131e-05,0.011023449932713238,0.0006561845717254183,0.0,3.430334124470955e-24,5.155433245818132e-05,96.83699487034778,66463.2297240142,1138658.9951490946,-362.32970857063924,-10668840.241091888
86,0.008361484375000013,-0.0032749869860708714,5.076497473055497e-05,0.011120675973810022,0.0006558661565677268,0.0,3.3050620601540225e-24,5.0764974730554975e-05,94.31505551750269,63999.174559087456,1138658.9343319281,-247.347383255932,-10935990.599396054
87,0.008458710937500013,-0.0032749869860708714,4.9918831791728735e-05,0.011217902014906807,0.0006555477414100354,0.0,3.166188013263085e-24,4.991883179172874e-05,90.19119022256695,61456.9711772956,1138659.0627536632,-342.5027379559653,-11236735.042442387
88,0.008555937500000013,-0.0032749869860708714,4.9041576858144253e-05,0.011315128056003591,0.0006552293262523439,0.0,3.030030373051158e-24,4.904157685814426e-05,93.01680611822053,58869.85226477406,1138659.0746489498,-161.28507963929817,-11574887.045547547
89,0.008653164062500013,-0.0032749869860708714,4.8117010010173544e-05,0.011412354097100376,0.0006549109110946525,0.0,2.8867786863270064e-24,4.811701001017355e-05,82.99110092828789,56232.896727487096,1138658.9738123298,-413.57420852554884,-11973661.708420353
90,0.008750390625000014,-0.0032749869860708714,4.7100838855840266e-05,0.01150958013819716,0.000654592495936961,0.0,2.740825565743256e-24,4.7100838855840266e-05,74.57055936418266,53495.238652287364,1138659.06504196,-266.8304552411138,-12407909.708253466
91,0.008847617187500014,-0.0032749869860708714,4.602184344548732e-05,0.011606806179293945,0.0006542740807792696,0.0,2.6436729380535352e-24,4.602184344548733e-05,68.1675155249007,50689.10415192222,1138659.0433023078,-244.92240315372865,-12943215.827093974
92,0.008944843750000014,-0.0032749869860708714,4.4826825615018606e-05,0.01170403222039073,0.0006539556656215782,0.0,2.4347466276030336e-24,4.482682561501862e-05,65.65501267467317,47737.742376512935,1138659.0391290397,-239.48901968232113,-13542420.619891528
93,0.009042070312500015,-0.0032749869860708714,4.351041206973605e-05,0.011801258261487514,0.0006536372504638867,0.0,2.2764493475519904e-24,4.351041206973605e-05,61.13175295216854,44669.02009152435,1138658.9930628522,-558.9013303856173,-14295428.024134958
94,0.009139296875000015,-0.0032749869860708714,4.203352364129387e-05,0.011898484302584299,0.0006533188353061953,0.0,2.1020309238199262e-24,4.2033523641293875e-05,55.17577313091908,41432.393844235834,1138658.9511483784,-576.2935628856586,-15198768.059748435
95,0.009236523437500015,-0.0032749869860708714,4.035250822198577e-05,0.011995710343681083,0.0006530004201485038,0.0,1.9614014533519145e-24,4.035250822198577e-05,47.213721684041616,37981.146359821396,1138658.935184166,-502.1036106185023,-16368468.851554876
96,0.009333750000000016,-0.0032749869860708714,3.84025952371303e-05,0.012092936384777868,0.0006526820049908124,0.0,1.7223658961137924e-24,3.8402595237130306e-05,43.92809367195264,34304.2461778636,1138658.8306438262,-657.7043537838078,-17886358.37640399
97,0.009430976562500016,-0.0032749869860708714,3.6094865208724514e-05,0.012190162425874652,0.0006523635898331209,0.0,1.5024438436041938e-24,3.609486520872452e-05,36.18806471141039,30295.145097442793,1138658.628970998,-1053.660441407277,-19949796.04744516
98,0.009528203125000016,-0.00609623733907938,3.475609264569357e-05,0.012287387181710931,0.0006517708773037462,0.0,1.3483770835651867e-24,3.475609264569358e-05,28.41270453610656,26984.099136251243,1138657.478494662,-1465.878277232429,-20890915.07411576
99,0.009625429687500017,-0.00609623733907938,3.691018355311826e-05,0.01238461193754721,0.0006511781647743715,0.0,1.2246639939730491e-24,3.691018355311826e-05,23.51855403121874,25781.13708382301,1138645.3423626772,-5590.446254122006,-16854393.239153054
100,0.009722656250000017,-0.002979973563924432,4.560680827125907e-05,0.012481838068349807,0.0006508884326172261,0.0,1.1833221088767081e-24,4.5606808271259076e-05,7.2272898143723125,26526.884575382235,1138642.9255032525,-5179.210346567932,-7681428.595680573
