t,a,phi,lambda,xc_1,xc_2,xc_3,uimp_1,uimp_2,fimp_1,fimp_2,KI,KII,T
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.703125e-05,0.18263572454452515,0.0001271502987947315,0.0027146469699179357,0.0012389897948052952,0.0,2.2366546513717058e-23,0.0001271502987947315,438.9913018939815,314976.8537522184,1014959.8476651715,464216.17876447114,-8594299.440329643
2,0.0001940625,0.13373304903507233,0.00012233217421453446,0.0028108118332431497,0.00125192743516996,0.0,2.2603382846738013e-23,0.0001223321742145345,499.4146077383198,301974.6622705301,1117593.8014988573,213680.74314729823,-13370579.48899373
3,0.00029109375,0.0831289291381836,0.00011859893129440024,0.0029075080129761744,0.001259984252258678,0.0,1.6501072644372775e-23,0.00011859893129440026,664.0847576955566,291066.4413907255,1122349.2777411533,186449.66965906625,-12797858.870495236
4,0.000388125,0.03558941185474396,0.0001153091507148929,0.003004477819268824,0.0012634368084317967,0.0,1.613325007383071e-23,0.00011530915071489291,661.5649387721096,282344.9223042608,1127477.4141656242,152906.23573280935,-12226463.270851165
5,0.00048515625,-0.0041211494244635105,0.00011271083349129185,0.003101508245286797,0.0012630369292836226,0.0,1.5835040637151468e-23,0.00011271083349129186,659.2526977234868,275326.9976931779,1132210.0796166183,115026.95326532704,-11718130.652303835
6,0.0005821875,-0.03465025871992111,0.0001107671414501965,0.0031984812512938243,0.0012596754441172716,0.0,2.2013739156872654e-23,0.00011076714145019652,472.231061864577,271027.70221597026,1135363.6234287769,81470.62111975382,-11264000.329558954
7,0.00067921875,-0.05667240917682648,0.00010909939737757668,0.0032953567223553267,0.001254179392518668,0.0,2.1179869812344373e-23,0.00010909939737757669,496.8879011674235,266562.2006266713,1137144.9691131825,54711.2170191625,-10836915.383244762
8,0.00077625,-0.07115613669157028,0.00010760728764580563,0.0033921424318749927,0.0012472808485174047,0.0,2.1217389795522815e-23,0.00010760728764580565,561.8242848048872,261684.1592054372,1138056.8898583371,34208.19151023401,-10462190.746454088
9,0.00087328125,-0.07955572009086609,0.00010624054266372696,0.0034888667829392783,0.0012395695977916554,0.0,1.6402089974330258e-23,0.00010624054266372697,440.12913927307045,256822.15346238503,1138469.931494345,19024.380221560677,-10156941.385119064
10,0.0009703125,-0.08329270035028458,0.00010492641013115644,0.003585561641900864,0.001231496944760494,0.0,-4.48928675069333e-24,0.00010492641013115646,622.9933438946659,252567.63826113867,1138623.4554588574,8224.004979498544,-9921825.825109512
11,0.0010673437500000002,-0.08348051458597183,0.0001036936228047125,0.003682254982997884,0.0012234061312007866,0.0,1.0141751182429607e-23,0.00010369362280471252,408.7217970144486,249286.7079378527,1138658.9233160107,499.01468300768494,-9718154.341898486
12,0.001164375,-0.08149663358926773,0.00010243678116239607,0.0037789641850136625,0.0012155071615189985,0.0,9.328933619232675e-24,0.0001024367811623961,426.142531425176,245682.90540025802,1138649.5732160935,-4208.009628300971,-9576392.970047783
13,0.00126140625,-0.0779474675655365,0.00010127031418960541,0.0038757008126234665,0.0012079514778805327,0.0,-7.482065337891931e-24,0.00010127031418960544,525.7808620965789,241675.6049669421,1138629.6417256193,-7383.917369078171,-9460284.690608809
14,0.0013584374999999998,-0.07368779182434082,0.00010009182005887851,0.0039724687472643795,0.0012008079282100576,0.0,4.3293755973356176e-24,0.00010009182005887852,336.7128387492569,238857.7609824897,1138617.6949312708,-8703.5906689864,-9346901.243067482
15,0.0014554687499999997,-0.06896116584539413,9.895063703879714e-05,0.0040692693657231535,0.0011941218424671599,0.0,5.8963999983944215e-24,9.895063703879715e-05,456.9096359552773,235440.64738088622,1138609.8448670558,-9488.728640503634,-9265166.442887122
16,0.0015524999999999996,-0.06434173882007599,9.787081944523379e-05,0.0041660998371397615,0.0011878829898643148,0.0,5.857347601356932e-24,9.787081944523382e-05,447.78243198869586,232206.35652657782,1138612.4461357584,-9203.036290288077,-9179749.983833257
17,0.0016495312499999995,-0.0599101297557354,9.676037007011473e-05,0.004262957005788666,0.0011820733119145383,0.0,5.806192094232201e-24,9.676037007011475e-05,445.96010409766427,228809.30529711576,1138616.1558339044,-8828.638941460138,-9123139.46341336
18,0.0017465624999999994,-0.05575765669345856,9.570793918101117e-05,0.004359837463844973,0.001176665879680778,0.0,4.956185617500465e-24,9.570793918101118e-05,464.6624548305349,225623.9641437037,1138622.4505617116,-8135.9380722272945,-9058179.839407086
19,0.0018435937499999993,-0.05202067643404007,9.468606003792956e-05,0.004456737452853707,0.0011716205247210576,0.0,1.5934925117055778e-24,9.468606003792958e-05,481.7669988331065,222345.22711153282,1138629.3884143892,-7316.978525931438,-9011604.436841521
20,0.0019406249999999992,-0.04854820668697357,9.366510494146496e-05,0.004553654377458012,0.0011669116817839727,0.0,1.5899544066712045e-24,9.366510494146497e-05,473.37865531901707,219141.92091956522,1138634.2268974208,-6688.732654372142,-8955967.58736642
21,0.002037656249999999,-0.045431941747665405,9.271960152545944e-05,0.004650585505455775,0.0011625048800362559,0.0,1.5615987669676986e-24,9.271960152545945e-05,458.9368514801952,216144.5069932683,1138639.0888306494,-5997.466805724992,-8885780.761018084
22,0.002134687499999999,-0.042610689997673035,9.176036110147834e-05,0.004747528680374657,0.001158371562578129,0.0,5.550469730970245e-24,9.176036110147835e-05,450.2336209477844,213089.57078157217,1138642.110961517,-5498.723852310359,-8837200.814120356
23,0.002231718749999999,-0.04008670896291733,9.084308840101585e-05,0.004844481978910209,0.0011544829407607571,0.0,1.5197211301921527e-23,9.084308840101586e-05,465.44964332750783,209798.70477828718,1138645.2666324708,-4950.876359716176,-8781814.211768597
24,0.002328749999999999,-0.03763942793011665,8.992099901661277e-05,0.004941444503651231,0.0011508316023199454,0.0,3.370549312882951e-24,8.992099901661277e-05,430.1546476936869,206961.5405713899,1138646.9218734272,-4632.155941076011,-8733077.991758822
25,0.0024257812499999987,-0.03554835170507431,8.903483103495091e-05,0.005038414451624611,0.0011473830277444958,0.0,3.396949748232517e-24,8.903483103495094e-05,417.78167908331056,204076.10526623923,1138649.8168678517,-4063.49336535127,-8698904.73655633
26,0.0025228124999999986,-0.033564478158950806,8.819434879114851e-05,0.005135391050304495,0.0011441268359437776,0.0,3.398584031538831e-24,8.819434879114853e-05,427.60758717672616,201308.663823176,1138651.1747096772,-3763.5574474558903,-8652459.393529063
27,0.0026198437499999985,-0.0315806046128273,8.734598668524995e-05,0.00523237391801495,0.0011410630397333571,0.0,3.3840254948596536e-24,8.734598668524997e-05,416.60527639192014,198529.44729325763,1138651.2831593507,-3720.30776335619,-8609152.006903078
28,0.0027168749999999984,-0.029973790049552917,8.652739779790863e-05,0.005329361583477927,0.0011381550808952404,0.0,-7.987456181788128e-24,8.652739779790863e-05,347.99430906276984,196049.9263599853,1138653.816549544,-3045.698788292585,-8575578.959102377
29,0.0028139062499999983,-0.028415802866220474,8.574868115829304e-05,0.005426353661791447,0.0011353982310650045,0.0,1.6947536158034837e-23,8.574868115829305e-05,482.6960061887831,193086.30799462277,1138654.4035175275,-2894.652826849299,-8528897.782387078
30,0.002910937499999998,-0.026977380737662315,8.495570364175364e-05,0.0055233496052762895,0.0011327808995904396,0.0,8.47450198855245e-24,8.495570364175366e-05,369.41172210346053,190050.12596234438,1138654.9685960144,-2680.8067911324893,-8492741.745001331
