t,a,phi,lambda,xc_1,xc_2,xc_3,uimp_1,uimp_2,fimp_1,fimp_2,KI,KII,T
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.6875e-05,-0.25549525022506714,0.00012859936396125704,0.0019642422123917484,0.0022047066325777747,0.0,2.4337897697012354e-23,0.00012859936396125704,626.0901579225851,319812.9224115276,524077.2683784476,615859.1766635099,1889784.9695008027
2,0.00019375,-0.18880534172058105,0.0001578477385919541,0.002059395661893185,0.002186524589981368,0.0,3.154818761165859e-23,0.00015784773859195414,763.5730609914067,391848.251492875,1101932.7060349076,-280960.1669721357,-18628330.43479669
3,0.000290625,-0.14000986516475677,0.00014009021106176078,0.002155322703161959,0.002173005404413483,0.0,3.001354966020632e-23,0.0001400902110617608,830.1519065043062,346866.194897922,1132643.5630042886,-106801.91570688799,-14117708.952066522
4,0.0003875,-0.1406610906124115,0.00012907793279737234,0.0022512409200526134,0.002159423751586328,0.0,-1.0509251873634707e-23,0.00012907793279737234,843.594072824144,317757.1146880448,1138658.270674435,1188.9567748004918,-11487979.701984834
5,0.000484375,-0.14842627942562103,0.00012452805822249502,0.0023470507820732137,0.002145097692651873,0.0,3.3074150053467645e-24,0.00012452805822249505,804.800669054353,307103.3495467437,1138569.7488395292,12025.465421871633,-10272216.414315535
6,0.00058125,-0.14907750487327576,0.00012221468205098063,0.00244285129428411,0.0021307092429393455,0.0,2.323303347451881e-23,0.00012221468205098065,821.7081625539377,301493.1335932115,1138658.5650440447,1002.4834570451493,-9644821.131297166
7,0.0006781249999999999,-0.14643394947052002,0.0001201204868266359,0.002538689508369434,0.002116574097169472,0.0,2.3380610889917993e-23,0.00012012048682663591,805.1219567294534,295364.58609026665,1138649.76582915,-3760.993115297949,-9224173.763112044
8,0.0007749999999999999,-0.14228147268295288,0.00011809250281658024,0.002634585591879757,0.0021028370380816916,0.0,4.7023425339052286e-24,0.00011809250281658025,831.6569172122558,289699.3625760733,1138637.0932175617,-5771.266657780929,-8915566.35314861
9,0.0008718749999999998,-0.13719864189624786,0.00011621483281487599,0.002730550259493196,0.0020895875779099646,0.0,5.9216432233716535e-24,0.00011621483281487602,794.6658346405252,284587.0022706237,1138626.9362631578,-6936.559222766219,-8707440.609782346
10,0.0009687499999999998,-0.13185130059719086,0.00011441904644016176,0.002826584404148144,0.0020768514605505575,0.0,2.272041969446804e-23,0.0001144190464401618,830.3737615964756,279321.35681209946,1138623.602952654,-7241.89283518111,-8529444.512788806
11,0.0010656249999999997,-0.12627628445625305,0.0001127220384660177,0.002922688060089738,0.0020646509302481623,0.0,2.2486464196484205e-23,0.00011272203846601772,839.0164053405072,274528.83091213176,1138621.5525341297,-7424.609154661966,-8395537.423899272
12,0.0011624999999999997,-0.1208217442035675,0.0001111102246795781,0.003018856834350089,0.0020529747801008905,0.0,2.2348861613165328e-23,0.00011111022467957812,868.1479247069981,269931.0088480437,1138623.7331932047,-7190.197971325334,-8284758.04866847
13,0.0012593749999999996,-0.11554265022277832,0.00010953956370940432,0.003115085907765443,0.002041806474292829,0.0,4.233621234229725e-25,0.00010953956370940435,861.7897157536825,265405.55306585925,1138626.5781489525,-6862.006676196438,-8183781.01527878
14,0.0013562499999999996,-0.11038312315940857,0.00010801696043927222,0.00321137132326046,0.0020311348114443297,0.0,3.162334562912936e-25,0.00010801696043927225,868.8020476936085,261038.35501658352,1138627.8777958178,-6700.124295781067,-8119988.130351014
15,0.0014531249999999996,-0.10553693026304245,0.00010661454143701121,0.003307707324832261,0.0020209298897808435,0.0,2.4440859629511857e-23,0.00010661454143701124,815.165821750491,257043.77397959575,1138632.303775438,-6211.738619786228,-8047693.29183183
16,0.0015499999999999995,-0.10110531747341156,0.00010522008233238012,0.003404087604538332,0.0020111519907846627,0.0,2.4183608635696134e-23,0.00010522008233238014,821.0807295729658,252988.3911089241,1138636.6261031246,-5668.791167426707,-8007684.305921754
17,0.0016468749999999995,-0.09667370468378067,0.00010388068767497316,0.00350051026955096,0.0020018013064855085,0.0,2.3966711211286984e-23,0.00010388068767497319,854.4248384203772,249030.86227173297,1138636.5974741264,-5680.102402769183,-7950530.49096051
18,0.0017437499999999994,-0.09293672442436218,0.00010262047726428136,0.0035969672045333863,0.0019928110162345768,0.0,2.383418677715647e-23,0.00010262047726428139,771.0892423859954,245534.17327341862,1138642.6833355546,-4839.942990940178,-7900799.565640321
19,0.0018406249999999994,-0.08909254521131516,0.00010136596392840147,0.003693457987011981,0.0019841915892426887,0.0,2.069993359472224e-24,0.0001013659639284015,803.5932938787807,241627.11119781752,1138642.1779676136,-4923.097467778409,-7878665.086552616
20,0.0019374999999999993,-0.08535556495189667,0.00010017241584137082,0.003789980306296982,0.00197593280574605,0.0,1.972579839904195e-24,0.00010017241584137083,946.502677805016,237785.487230375,1138643.179647101,-4784.155894122718,-7837418.513805687
21,0.0020343749999999993,-0.08180639892816544,9.902875171974301e-05,0.003886531329389334,0.0019680166472824966,0.0,2.0320162738392784e-24,9.902875171974303e-05,944.6293825717489,234334.91257154464,1138644.3443228372,-4564.9276873503695,-7801693.2900473
22,0.0021312499999999995,-0.0785217434167862,9.792295168153942e-05,0.003983107833446273,0.001960417667802338,0.0,7.412578966520902e-24,9.792295168153943e-05,968.3520232620804,231040.9743802833,1138646.2549748514,-4243.977877747677,-7763245.851929804
23,0.0022281249999999996,-0.07540547847747803,9.682679956313223e-05,0.004079707548966203,0.0019531196827058497,0.0,7.731393049726129e-24,9.682679956313223e-05,926.4809135731568,227701.3901133249,1138648.3150492327,-3903.144404471444,-7740885.513405873
24,0.002325,-0.0723964124917984,9.579315519658849e-05,0.004176328787242037,0.0019461124051286054,0.0,7.453488910794544e-24,9.57931551965885e-05,868.4386437294718,224488.72169874012,1138648.7702114529,-3808.3057233863096,-7702760.871025869
25,0.002421875,-0.0694555938243866,9.47662047110498e-05,0.00427297021481092,0.0019393893029838816,0.0,-4.1749121810415105e-24,9.476620471104981e-05,877.4566182643068,221412.7469337807,1138649.4184806992,-3703.8426792156374,-7695957.365216475
26,0.00251875,-0.06674379855394363,9.377221431350335e-05,0.004369629518691786,0.0019329282970044347,0.0,5.5501875903996845e-24,9.377221431350337e-05,876.9224256264813,218003.42941234805,1138650.9322384773,-3402.8258905260013,-7674274.179044694
27,0.0026156250000000003,-0.06421981751918793,9.282490646000952e-05,0.004466304822128964,0.0019267112775956303,0.0,6.817052007816188e-24,9.282490646000953e-05,883.0412623525106,215290.73984278666,1138651.6296915745,-3228.822208624307,-7655461.649283395
28,0.0027125000000000005,-0.06169583648443222,9.190081618726254e-05,0.00456299550925467,0.0019207382843628466,0.0,9.11722506635674e-24,9.190081618726255e-05,1004.1265469989819,212214.4705166205,1138651.5739665395,-3261.623730028717,-7624546.847873986
29,0.0028093750000000007,-0.0594363659620285,9.099416638491675e-05,0.0046596994453581494,0.0019149837759482025,0.0,8.701492294865446e-24,9.099416638491677e-05,1022.121475853558,209307.273209001,1138653.3612568309,-2826.8918874648493,-7618393.1177801
30,0.002906250000000001,-0.05705733224749565,9.010745270643383e-05,0.004756416797955835,0.001909459345525539,0.0,8.657584351507765e-24,9.010745270643385e-05,1020.3085855502641,206450.49946129962,1138652.6294203843,-2996.3476247979547,-7590594.777627737
31,0.003003125000000001,-0.054797861725091934,8.924923895392567e-05,0.004853146385949644,0.0019041534590258093,0.0,8.627605701183903e-24,8.924923895392568e-05,1018.776542766346,203659.93425681037,1138653.088027749,-2885.771084890502,-7580728.774221264
32,0.003100000000000001,-0.05281398817896843,8.842923125484958e-05,0.0049498863097925325,0.0018990394821122793,0.0,8.29895605275597e-24,8.84292312548496e-05,897.5603472781484,201146.92646048198,1138654.6902608483,-2507.8551711173477,-7564812.067846834
33,0.0031968750000000014,-0.050830114632844925,8.761370554566383e-05,0.005046636188740059,0.0018941174349122985,0.0,6.067219460201847e-24,8.761370554566385e-05,861.0696702442699,197736.85088801873,1138654.397089394,-2556.2420250417617,-7544710.701144387
34,0.0032937500000000015,-0.04903405159711838,8.681284089107066e-05,0.005143394751939979,0.0018893691644390534,0.0,1.397157675058721e-23,8.681284089107068e-05,857.5728326205993,195100.7755182069,1138655.0998191382,-2377.2038266737354,-7531931.638969531
35,0.0033906250000000017,-0.04723798856139183,8.604356844443828e-05,0.005240161687264497,0.0018847946860097123,0.0,1.100683625735891e-23,8.604356844443829e-05,823.8476612168379,192351.58536747788,1138655.1314789383,-2364.349090612395,-7532347.633099585
36,0.003487500000000002,-0.04532236233353615,8.526336023351178e-05,0.005336937208025441,0.0018804055851396005,0.0,1.0918772343515569e-23,8.526336023351179e-05,823.1316452800702,189743.35083202436,1138654.954312335,-2392.8723966463863,-7509439.828383789
37,0.003584375000000002,-0.043715544044971466,8.452864858554676e-05,0.005433719656340261,0.001876171990545251,0.0,1.0848076728543736e-23,8.452864858554678e-05,822.92598662757,187239.5012241962,1138656.0906572342,-2064.657005613355,-7509657.037333112
38,0.0036812500000000022,-0.042108725756406784,8.380243525607511e-05,0.005530508782329792,0.0018720939131572308,0.0,2.6418307940057273e-23,8.380243525607513e-05,840.7741598004284,184441.2613829189,1138655.921316716,-2118.112233881964,-7493260.301041825
39,0.0037781250000000024,-0.0405019074678421,8.310287375934422e-05,0.00562730433609763,0.0018681713635045835,0.0,1.7172733196616614e-23,8.310287375934423e-05,892.5933171498218,183461.67479364708,1138656.0689379422,-2062.162352281475,-7479181.160713346
40,0.0038750000000000026,-0.039063483476638794,8.239447925006971e-05,0.00572410543201499,0.0018643880509087057,0.0,1.678809701832404e-23,8.239447925006973e-05,1051.0590212567752,180818.36601944303,1138656.58674129,-1850.5262776195884,-7467454.317178689
41,0.003971875000000002,-0.03745666518807411,8.170590444933623e-05,0.0058209124820619495,0.0018607602849011696,0.0,1.8497727787671598e-23,8.170590444933624e-05,925.6751064489363,178497.65428048742,1138656.2031881777,-2023.8145308524176,-7459893.968091541
42,0.004068750000000002,-0.036018241196870804,8.105293818516657e-05,0.005917724650222816,0.001857271772181958,0.0,1.7887065115978307e-23,8.10529381851666e-05,876.0774259756954,175262.5688586555,1138656.4672266964,-1906.3867345349972,-7448984.154553193
43,0.004165625000000002,-0.034579817205667496,8.038054511416703e-05,0.006014541736187092,0.0018539225199690243,0.0,1.771213910304254e-23,8.038054511416706e-05,874.2663182114527,172893.93514606278,1138656.6001412515,-1833.425517343677,-7454245.540280281
44,0.0042625000000000015,-0.033436406403779984,7.974454638315365e-05,0.006111362588432939,0.001850683971623254,0.0,1.7894143937040868e-23,7.974454638315367e-05,864.2907773278521,170585.59090011663,1138657.4525052393,-1491.4540791128754,-7445485.698226447
45,0.004359375000000001,-0.032105185091495514,7.91111815487966e-05,0.006208187666111559,0.0018475743160909948,0.0,8.845298254519125e-24,7.91111815487966e-05,935.3721792651634,168841.01887074212,1138656.9840600572,-1708.442752668135,-7438146.390431677
46,0.004456250000000001,-0.030773963779211044,7.847478991607204e-05,0.006305016797634397,0.0018445935588830224,0.0,8.791709222314222e-24,7.847478991607204e-05,934.4514846589884,166538.45919882847,1138656.9168462106,-1681.8483693784613,-7441213.715087781
47,0.004553125000000001,-0.02963055483996868,7.787095091771334e-05,0.006401849274084508,0.0018417235188939846,0.0,8.73585107490472e-24,7.787095091771336e-05,931.2840285419607,164305.35542944068,1138657.2548126685,-1531.4912364227932,-7440489.05179428
48,0.0046500000000000005,-0.02848714590072632,7.726851617917418e-05,0.006498684968864675,0.0018389641998761254,0.0,8.768981818300223e-24,7.72685161791742e-05,925.7585668098932,162121.42926559527,1138657.5820149002,-1426.407334789553,-7429330.204135358
49,0.004746875,-0.027343736961483955,7.66725352150388e-05,0.006595523755373474,0.0018363156054369341,0.0,8.435204819536744e-24,7.667253521503883e-05,928.7835741704553,159821.4481237991,1138657.6283256977,-1399.6296948735871,-7433229.28629198
50,0.00484375,-0.02642800658941269,7.610311877215281e-05,0.006692364926677638,0.0018337556903138552,0.0,8.378532663555268e-24,7.610311877215282e-05,925.120691447666,157663.01257262466,1138657.9871529737,-1233.1588722543777,-7444004.149024015
51,0.004940625,-0.025512276217341423,7.55071741878055e-05,0.006789208401569838,0.0018312844566535362,0.0,8.408966816289556e-24,7.550717418780552e-05,921.5376468002089,155452.5918583638,1138658.0515619668,-1192.2809773848014,-7449329.185792783
52,0.0050374999999999994,-0.024596545845270157,7.494674355257303e-05,0.006886054098840809,0.00182890190652826,0.0,9.808365625076476e-24,7.494674355257305e-05,909.8016257210822,153313.35357504865,1138657.9974174667,-1225.7056803477453,-7452600.906186864
53,0.005134374999999999,-0.023868627846240997,7.439804903697222e-05,0.006982901504755193,0.0018265898527541448,0.0,9.28574880063843e-24,7.439804903697224e-05,918.797319113141,151189.25220027004,1138658.3488116798,-1062.9817413020617,-7457499.04268613
54,0.005231249999999999,-0.022725218906998634,7.382922194665298e-05,0.007079751490983588,0.0018243885366569365,0.0,6.928458596306135e-24,7.382922194665298e-05,889.9836057236923,149138.41802513818,1138657.5670010066,-1432.0319744720077,-7467357.311956584
55,0.005328124999999999,-0.021809488534927368,7.328998617595062e-05,0.007176603452416347,0.001822275909944227,0.0,6.877455984904026e-24,7.328998617595063e-05,885.0290233041244,147044.4043493716,1138658.220399844,-1118.4222560076087,-7467350.282554456
56,0.005424999999999998,-0.02115827053785324,7.276114047272131e-05,0.00727345676909282,0.0018202263554153628,0.0,6.830118153751313e-24,7.276114047272132e-05,880.3859611619455,144967.19272305747,1138658.5587881627,-863.8407582766316,-7490775.273918303
57,0.005521874999999998,-0.020507052540779114,7.220578117994592e-05,0.007370311399938981,0.0018182398739395294,0.0,6.778349927732029e-24,7.220578117994593e-05,875.2171321845994,142838.06790528193,1138658.5913620945,-860.1440089031172,-7493365.161029576
58,0.005618749999999998,-0.019779134541749954,7.171056495280936e-05,0.0074671674511207166,0.0018163238952128352,0.0,6.729073646715445e-24,7.171056495280938e-05,870.2442177022996,140828.8129686308,1138658.2520837772,-994.2899590993499,-7500821.523542957
59,0.005715624999999998,-0.019051216542720795,7.117570930859074e-05,0.007564024871317433,0.0018144784202504894,0.0,6.674712485357735e-24,7.117570930859075e-05,864.5585394901561,138739.53802273315,1138658.3593814827,-948.3038378320865,-7512212.094565186
60,0.005812499999999997,-0.018323298543691635,7.067007391015068e-05,0.007660883609207815,0.001812703450030344,0.0,6.622592567353318e-24,7.067007391015068e-05,859.3311447673959,136705.5541340288,1138658.4391270473,-960.175617665777,-7539207.395758955
61,0.005909374999999997,-0.017595380544662476,7.015161827439442e-05,0.007757743613469845,0.0018109989854928929,0.0,6.563943712783989e-24,7.015161827439444e-05,853.1369336249418,134647.1156793368,1138658.429443181,-942.8475098599847,-7549733.027077121
62,0.006006249999999997,-0.017131974920630455,6.963763735257089e-05,0.00785460439719021,0.0018093394066075665,0.0,6.508750727116225e-24,6.963763735257089e-05,847.0307403336601,132598.62817373849,1138658.7027954396,-713.6577235928099,-7578043.98437136
63,0.006103124999999997,-0.016668569296598434,6.914512778166682e-05,0.007951465939568565,0.0018077247137307506,0.0,6.451444993288911e-24,6.914512778166683e-05,840.9066130052902,130593.83197463081,1138658.7803298982,-626.7204985850692,-7591620.806592272
64,0.006199999999999996,-0.016205163672566414,6.865029718028381e-05,0.008048328219804397,0.0018061549072091922,0.0,6.394922183555943e-24,6.865029718028381e-05,834.9573458482231,128580.32623309763,1138658.628968738,-734.1156064807684,-7616465.876156748
65,0.006296874999999996,-0.015741758048534393,6.813582876930013e-05,0.00814519121709704,0.001804629987379999,0.0,6.330640705678892e-24,6.813582876930013e-05,827.8171260612476,126530.52907053851,1138658.6907153637,-733.7936563600093,-7652359.509842474
66,0.006393749999999996,-0.015278351493179798,6.764786667190492e-05,0.00824205491064705,0.001803149954660851,0.0,6.2650696992563114e-24,6.764786667190492e-05,820.67307116594,124532.93507375944,1138658.6013859625,-687.550513391925,-7671949.60510539
67,0.0064906249999999955,-0.014814944937825203,6.715309427818283e-05,0.008338919279653372,0.0018017148093695786,0.0,6.203550672636479e-24,6.715309427818285e-05,813.91019567448,122520.11627658817,1138658.8463595253,-625.545140444309,-7714477.625191904
68,0.006587499999999995,-0.014519930817186832,6.664816464763135e-05,0.008435784067832599,0.001800308240496988,0.0,6.130530938343923e-24,6.664816464763136e-05,805.5322727380925,120497.16597501414,1138658.9230572388,-493.8258646978992,-7732249.57530288
69,0.006684374999999995,-0.014056524261832237,6.61826561554335e-05,0.008532649497424395,0.0017989465595516434,0.0,6.094397005635762e-24,6.618265615543352e-05,798.5216942769626,118544.78589311134,1138658.9507554069,-614.3045431708609,-7777369.549466014
