t,a,phi,lambda,xc_1,xc_2,xc_3,uimp_1,uimp_2,fimp_1,fimp_2,KI,KII,T
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.74609375e-05,-0.31240394711494446,0.00012978365703020245,0.001305657993135919,0.0025711490110909944,0.0,2.5573139724853323e-25,0.00012978365703020245,450.55344088497134,329488.1932476319,227332.1628346116,489692.3270033072,8294426.754631483
2,0.000194921875,-0.2813397943973541,0.00020908517763018608,0.0013992871872246916,0.002544089662379951,0.0,2.7116787539242234e-25,0.00020908517763018614,511.7898581049717,530692.4351603293,1073213.4977352165,-379771.3704034992,-20651923.397055726
3,0.0002923828125,-0.19686557352542877,0.00017867988208308816,0.0014948656157292382,0.002525026652570894,0.0,2.5530038348784445e-25,0.0001786798820830882,585.7755819739568,452760.96663986094,1113165.5061668006,-226203.37048215888,-15851404.652900118
4,0.00038984375,-0.1641228049993515,0.0001576325303176418,0.001591016878720157,0.0025091028036759166,0.0,2.0674545388910135e-25,0.00015763253031764182,860.9660833120624,398378.00322067837,1136424.1746862421,-63640.05375716643,-12859311.41869147
5,0.0004873046875,-0.15342466533184052,0.00014828839630354196,0.0016873329918082854,0.002494208486035495,0.0,1.6688448445723635e-25,0.00014828839630354199,693.619959076123,373295.35614320554,1138458.3065003778,-18553.378960175414,-11512275.482139107
6,0.000584765625,-0.14738623797893524,0.0001431364507880062,0.001783737286642041,0.0024798960342544327,0.0,-1.1135456744077948e-25,0.00014313645078800621,781.1285311970114,360056.0650304034,1138599.8507086567,-9918.805731072543,-10852233.84537379
7,0.0006822265625,-0.14398200809955597,0.00013872983981855214,0.0018801897456540962,0.002465911847152327,0.0,2.4904413318858883e-25,0.00013872983981855216,955.3341830759326,348968.17965648917,1138641.2347451872,-5383.878899873736,-10336040.414818907
8,0.0007796875,-0.14160296320915222,0.000134791131131351,0.0019766752006903227,0.0024521571641377585,0.0,3.5269180640345033e-26,0.000134791131131351,1022.4816590420874,338113.8568198805,1138650.9250404246,-3577.07398805606,-9909473.652121307
9,0.0008771484375,-0.1398765742778778,0.00013136310735717416,0.0020731842578637695,0.002438569072959404,0.0,2.3918439827564654e-25,0.00013136310735717416,930.9730613068446,329412.3904201925,1138655.0193877115,-2538.441417159917,-9555599.312796498
10,0.000974609375,-0.13808050751686096,0.0001282326556975022,0.0021697175644808967,0.0024251543403141884,0.0,1.9725323985294824e-18,0.00012823265569750342,1018.7696879462023,321256.9685018533,1138654.5225222472,-2640.3846129770277,-9257028.677065799
11,0.0010720703124999999,-0.13609662652015686,0.00012536313442979008,0.002266277294346687,0.0024119311445346303,0.0,1.7072326584400985e-25,0.00012536313442979008,943.5563766839564,313365.38098845014,1138653.6590415726,-2850.9508551237827,-8983295.099151146
12,0.00116953125,-0.1336493343114853,0.00012266315752640367,0.0023628690960446662,0.0023989442979921796,0.0,1.6469283404423002e-25,0.00012266315752640367,962.7269369491291,306019.02444190084,1138651.6173051654,-3351.0439707519527,-8764219.280856432
13,0.0012669921875,-0.13100577890872955,0.00012025814794469625,0.00245949489164084,0.002386212842310077,0.0,1.6971787186023554e-18,0.00012025814794469694,990.0645749376686,299725.10503022774,1138650.521433289,-3575.899681099219,-8567297.024105124
14,0.0013644531250000002,-0.12836222350597382,0.0001180109684355557,0.0025561540058773253,0.002373736866460587,0.0,1.6791346571068396e-18,0.0001180109684355564,1006.6729520752433,293481.7270110046,1138650.4268000058,-3570.5300978806763,-8382778.353333425
15,0.0014619140625000003,-0.125421404838562,0.00011588644701987505,0.00265284939166986,0.002361545201077556,0.0,2.1385598728981792e-25,0.00011588644701987506,1019.3732649837611,287563.09572934726,1138648.9602292548,-3849.910182055561,-8249009.362826686
16,0.0015593750000000004,-0.12248058617115021,0.00011393035674700513,0.002749580212757277,0.002349637951599484,0.0,1.726127979455884e-18,0.0001139303567470059,1023.0807534154651,282101.267871293,1138649.0231664837,-3791.344332994531,-8101928.798345609
