x,y
-0.001968775430832043,-0.0006146862296805225
-0.002062307569822894,-0.0006156495937124501
-0.002155833771710925,-0.000614221778997157
-0.002249357517240491,-0.0006126412358679788
-0.0023428875573808143,-0.0006114920249160826
-0.0024364123482718183,-0.0006099745983920374
-0.0025299013358797587,-0.0006069748833215712
-0.002623437343926933,-0.0006065228954227496
-0.0027169737335182315,-0.000606887472831177
-0.0028105085653936297,-0.0006075388717129087
-0.0029040425867162658,-0.0006082977851987331
-0.002997578105376433,-0.0006088417001144808
-0.0030910853585489903,-0.0006112044736087122
-0.003184592385495136,-0.0006135761831514457
-0.0032781271872594575,-0.0006142318914487172
-0.0033716637672080757,-0.0006139199523881782
-0.003465188252706436,-0.0006154560860830998
-0.0035587061746873115,-0.0006173501195677803
-0.0036522330312365775,-0.0006187343877770684
-0.003745744076726995,-0.0006209419805273718
-0.003839251860887811,-0.0006232836457034216
-0.003932716117908543,-0.0006269744117518855
-0.004026225817808252,-0.0006292382843474168
-0.0041197433067550766,-0.0006311535795055487
-0.004213251909469022,-0.0006334623265570194
-0.004306787017501744,-0.000634072785211529
-0.004400280685925674,-0.0006369228832971748
-0.0044937904615228955,-0.0006391836270285967
-0.004587218149658016,-0.0006346607756946559
-0.004680500313269994,-0.0006415620108254518
-0.004773863831411231,-0.0006472578491968538
-0.004867369502895251,-0.0006496824099373518
-0.0049608994180429565,-0.000648523070933678
-0.0050544110711291754,-0.000650704774750563
-0.00514793141334932,-0.0006524752790541443
-0.005241245638129054,-0.000658928537782789
-0.005334431995284168,-0.0006670212465148388
-0.005427942049632737,-0.0006692704308536459
-0.0055214143037052256,-0.0006727527882548444
-0.005614902685851864,-0.000675771314064891
-0.005708376580918713,-0.0006792093419143196
-0.005801802818059252,-0.0006837620672762873
-0.005895258461100191,-0.0006876648711743437
-0.005988682049390759,-0.0006922716320077863
-0.006082151522790711,-0.0006958278430248178
-0.006175452695233462,-0.0007024671438366943
-0.006268877967736372,-0.0007070396215259356
-0.006362380518359516,-0.0007095816918294433
-0.006455857753824796,-0.0007129276661615151
-0.00654932639894437,-0.0007165055809135414
-0.006642795384995768,-0.0007200745781095863
-0.006736232354404072,-0.0007244014525303772
-0.006829674211377201,-0.0007286214596246002
-0.0069231250958224095,-0.0007326365923584058
-0.007016621776420857,-0.000735386103502955
-0.00711002520083269,-0.0007403850436511177
-0.0072033734118023066,-0.0007463264747273425
-0.0072968329031757005,-0.0007501360110099386
-0.007390355734822945,-0.0007517697353266818
-0.007483807490024756,-0.000755764549986059
-0.007577222435221813,-0.0007605433686992152
-0.007670634173382092,-0.0007653844706747836
-0.007764043129840886,-0.0007702789520304248
-0.007857492929838401,-0.0007743192459413464
-0.007950914570420364,-0.0007789653373564001
-0.00804434658968804,-0.0007833978163497328
-0.008137756428767098,-0.0007882754241328901
-0.008231197113674258,-0.0007925213043176198
-0.008324561097179922,-0.0007982095095192944
-0.008418040684493533,-0.0008014891207979299
-0.00851147616266492,-0.0008058480786259337
-0.00860492017771316,-0.0008100200261478909
-0.00869842347377896,-0.000812534527946196
-0.008791931848763746,-0.0008148524800955291
-0.008885429390178588,-0.0008175725616829269
-0.008978797455626237,-0.0008231933666986859
-0.009072218345643129,-0.0008278545256655065
-0.009165626001813724,-0.0008327737596686541
-0.00925902460422795,-0.0008378619972350367
-0.009352431789549557,-0.0008427901637050908
-0.00944587300394995,-0.0008470243750651227
-0.009539370560927367,-0.0008497439216664199
-0.009632868893369789,-0.0008524366758231043
-0.009726340286904028,-0.0008559420552931905
-0.009819821331582606,-0.0008591798601458817
-0.009913258746978735,-0.0008634970928884397
-0.010006715675125056,-0.0008673690014508589
-0.010100207802225699,-0.0008702692194873452
-0.010193641790818657,-0.0008746599904985381
-0.010287174407064855,-0.0008755758467116328
-0.01038067488271027,-0.000878193125554878
-0.01047416747333984,-0.0008810783624314606
-0.010567633563908364,-0.0008847223997938447
-0.010661078457597076,-0.000888874620641428
-0.010754567917960053,-0.0008918595654485443
-0.010848085986724574,-0.0008937463375641028
-0.01094161837606049,-0.0008946850811802815
-0.01103510058288603,-0.0008978891569423621
-0.011128589024672553,-0.0009009058350474766
-0.01122207832672144,-0.0009038957341886324
-0.011315591714558574,-0.0009060017706755517
-0.011409113459567456,-0.0009076965582596454
-0.011502572757562807,-0.0009115108357375586
-0.011596044267465726,-0.0009150131108453131
-0.01168952906211578,-0.0009181407719042839
-0.011782802743558298,-0.0009251557162819478
