t,a,phi,lambda,xc_1,xc_2,xc_3,uimp_1,uimp_2,fimp_1,fimp_2,KI,KII,T
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.75e-05,-0.3721766173839569,8.25030729174614e-05,0.0025589973596141236,0.0013895447203676776,0.0,-1.1001832755377715e-25,8.250307291746138e-05,1121.7806097804532,351905.0241820786,731427.9535244035,554519.4934341834,-6853638.138871447
2,0.000195,0.09739069640636444,9.348608000436798e-05,0.0026560353337756483,0.001399025309517476,0.0,-1.0389727439709308e-25,9.348608000436796e-05,468.7809642589723,403803.0477614929,1040209.2457932688,-273160.42517407483,-14985701.752287876
