t,a,phi,lambda,xc_1,xc_2,xc_3,uimp_1,uimp_2,fimp_1,fimp_2,KI,KII,T
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.6875e-05,-0.276374876499176,9.775543730938807e-05,0.0019637106294473896,0.0022027550583326996,0.0,0.0,9.775543730938806e-05,1378.4633216166894,420045.81488808146,376372.98724660935,757464.7025317881,2601457.9722521966
2,0.00019375,0.12683212757110596,0.00011404001998016611,0.002059807488962399,0.002215009005303064,0.0,0.0,0.0001140400199801661,1447.5340889206905,486800.0686467928,1066958.3671545673,-233162.88623763568,-22505237.35573663
3,0.000290625,-0.3833160698413849,9.460363071411848e-05,0.002149652225040253,0.0021787779547510753,0.0,0.0,9.460363071411848e-05,2225.7082597057133,405580.0465808422,1021522.9420098707,297918.01137452136,-17745739.11833962
4,0.0003875,-0.03207236900925636,9.431095531908795e-05,0.002246477404713449,0.002175671476640202,0.0,0.0,9.431095531908794e-05,2603.8252338342004,404766.3699870432,1084628.339768125,-202431.35872691157,-12953002.065970223
5,0.000484375,-0.36824074387550354,8.774387242738158e-05,0.0023368581058911863,0.0021407989304237213,0.0,0.0,8.774387242738158e-05,1097.2266687943804,377988.8572118673,1089296.457410526,193496.16862865875,-13412429.424416022
6,0.00058125,-0.15687841176986694,8.784758392721415e-05,0.0024325434613693816,0.0021256635952106723,0.0,0.0,8.784758392721413e-05,1070.7451098260785,381926.5262356418,1119400.8460728903,-120889.68844084156,-10633349.773295797
7,0.0006781249999999999,-0.29965636134147644,8.627113129477948e-05,0.002525101516155051,0.0020970668800270533,0.0,0.0,8.627113129477948e-05,1147.0379594404387,370924.26457762904,1129914.4314058062,81468.25185483057,-11442564.084294055
8,0.0007749999999999999,-0.21789178252220154,8.544642332708463e-05,0.00261968594124513,0.0020761252431431023,0.0,1.0825411495382739e-25,8.544642332708463e-05,1652.9774240555626,363669.01081940834,1135790.9910873687,-46658.78498805604,-9990186.040400399
9,0.0008718749999999998,-0.2497667372226715,8.441873069386929e-05,0.002713554920213968,0.0020521798800774093,0.0,0.0,8.441873069386929e-05,1097.267323472385,356532.0486494167,1138220.0318443356,18256.27481282148,-10061534.919232614
