t,a,phi,lambda,xc_1,xc_2,xc_3,uimp_1,uimp_2,fimp_1,fimp_2,KI,KII,T
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.703125e-05,-0.36069440841674805,8.205648919101804e-05,0.002710016985318474,0.001187122115390984,0.0,-3.0243723590174826e-26,8.205648919101804e-05,607.4586188186947,349222.84750223695,828425.6128623458,484245.4406762397,-8611812.866558626
2,0.0001940625,0.08532607555389404,9.032506932271644e-05,0.0028066952296609458,0.001195391368526536,0.0,-1.0435700467217453e-25,9.032506932271644e-05,502.79999680083347,380992.4593102316,1050246.736784865,-258880.2853236597,-13763449.70468992
3,0.00029109375,-0.3172602355480194,8.37886254885234e-05,0.0028988840082768345,0.0011651210435551526,0.0,-2.1732839903404973e-26,8.378862548852338e-05,1067.1472748137198,353956.46829920594,1067169.3670671966,232820.01714783785,-13652181.831225963
4,0.000388125,-0.053209543228149414,8.524633449269459e-05,0.0029957779305525858,0.0011599604910088506,0.0,-1.0417604449750695e-25,8.524633449269457e-05,1799.9121372455302,358950.0460373616,1108455.2058737935,-151381.05736337515,-10939220.207111163
5,0.00048515625,-0.23746247589588165,8.340086787939072e-05,0.0030900862918578735,0.0011371351440350632,0.0,5.616364099121725e-19,8.34008678793909e-05,848.7001895005108,352848.4771373996,1124033.1191313446,105355.98655785002,-12395367.793635769
6,0.0005821875,-0.12104374915361404,8.304863149533048e-05,0.0031864075783267147,0.001125418777296611,0.0,-9.727925553958295e-26,8.304863149533047e-05,-865.236771228293,344603.99884500273,1132850.6590694818,-66399.21390376407,-11010041.511317715
7,0.00067921875,-0.17140783369541168,8.23550290078856e-05,0.003282016894514456,0.0011088681841146435,0.0,-1.467688031911514e-25,8.23550290078856e-05,1155.835070303997,347308.8662443085,1137570.2909224874,28748.046261393192,-11524564.249677524
8,0.00077625,-0.1309693455696106,8.162691665347666e-05,0.003378217146339551,0.0010961963639868617,0.0,-3.1455010633527505e-26,8.162691665347664e-05,274.43424012280093,344534.7495169052,1137955.349509143,-23113.945423629633,-11043975.976751182
9,0.00087328125,-0.13451851904392242,8.090170013019815e-05,0.0034743718178722317,0.00108318319300494,0.0,-1.1293498132033692e-25,8.090170013019814e-05,788.482060048048,338014.01609389065,1138653.04772158,2136.0406078400324,-11078539.378210718
10,0.0009703125,-0.11961929500102997,8.014138438738883e-05,0.0035707096960414008,0.0010716040433632408,0.0,-2.1814404082539354e-26,8.014138438738883e-05,294.09557118017244,330636.64958536974,1138561.81010261,-8594.213089929697,-10925332.513434442
11,0.0010673437500000002,-0.11416475474834442,7.940555224195123e-05,0.0036671092997160246,0.0010605505422012595,0.0,-3.895635509956316e-26,7.940555224195123e-05,368.45556687485146,326039.4585418696,1138646.1459702644,-3118.9407660238403,-10863339.371239386
12,0.001164375,-0.10559678822755814,7.866581290727481e-05,0.0037636000699315855,0.001050323385227285,0.0,-2.3678629324185168e-26,7.866581290727481e-05,1104.4385730615309,325226.27351598,1138627.121862903,-4923.812743608493,-10777397.392658243
13,0.00126140625,-0.10043726116418839,7.795789861120284e-05,0.0038601423228822023,0.0010405942089116028,0.0,-1.8591642658065455e-26,7.795789861120282e-05,165.63518437230073,319448.3421030466,1138647.1244037233,-3027.0741538243315,-10688637.098692516
14,0.0013584374999999998,-0.09420958161354065,7.727868796791881e-05,0.00395674329349259,0.0010314664515915662,0.0,-9.624903852522329e-27,7.72786879679188e-05,-483.72281216458623,317102.9046719237,1138641.1003688215,-3691.9016016434834,-10618608.696402084
15,0.0014554687499999997,-0.08977796882390976,7.659165567019954e-05,0.004053383766075707,0.001022766880597871,0.0,-6.330439601948902e-26,7.659165567019954e-05,1341.9421729549358,314576.8750621221,1138650.5598503426,-2551.1585176456815,-10546153.848381167
16,0.0015524999999999996,-0.08505134284496307,7.594770431751385e-05,0.004150064278603921,0.0010145241884500212,0.0,-1.0852961487145876e-26,7.594770431751384e-05,-503.16681760541064,310973.33619707654,1138649.512533423,-2696.3122855059796,-10457275.439615775
17,0.0016495312499999995,-0.08120716363191605,7.534254109486938e-05,0.004246775763082315,0.0010066532135073636,0.0,4.702471296690456e-19,7.534254109486952e-05,881.0483441845975,306473.2071884365,1138652.602784208,-2215.513887462195,-10378772.414769977
18,0.0017465624999999994,-0.07694748789072037,7.47242447687313e-05,0.004343519897854584,0.000999194268291884,0.0,1.1235871763079705e-26,7.472424476873128e-05,338.9927310600283,305352.2500519235,1138651.2491407325,-2429.900678640328,-10312310.279959604
19,0.0018435937499999993,-0.074126236140728,7.416156586259604e-05,0.00444028469114583,0.000992008291958431,0.0,1.0741576588799528e-26,7.416156586259602e-05,174.90318047377605,300415.656210159,1138655.1321177166,-1738.0969702570474,-10218941.673838176
20,0.0019406249999999992,-0.07028205692768097,7.361717143794522e-05,0.004537076393569554,0.0009851943490118168,0.0,1.7306497230205925e-26,7.361717143794522e-05,-122.15368738779489,298026.43561291276,1138652.7559058391,-2193.0110399289133,-10152178.67488943
21,0.002037656249999999,-0.06848599016666412,7.303177699213848e-05,0.004633880178165141,0.000978554261321598,0.0,4.163538868487804e-26,7.303177699213846e-05,298.68311246835333,293930.1236925537,1138657.4907251,-1103.8730532488564,-10075131.375675755
22,0.002134687499999999,-0.06520133465528488,7.251861825352535e-05,0.004730705250916437,0.000972232175964012,0.0,4.0631396919366064e-26,7.251861825352535e-05,809.1383217438403,289423.0673837472,1138654.174637788,-1926.4287018904681,-10012884.061525073
23,0.002231718749999999,-0.06267735362052917,7.201281550806016e-05,0.004827545972063391,0.0009661544951316139,0.0,-1.2841826341017144e-26,7.201281550806014e-05,912.6335244427878,287972.8179439567,1138655.9445169228,-1565.8440264299518,-9925136.09774309
24,0.002328749999999999,-0.06041788309812546,7.15341157047078e-05,0.004924400178343485,0.0009602956383817412,0.0,1.2527095790480921e-26,7.153411570470779e-05,1283.1626638488867,287702.12214213697,1138656.8642044326,-1302.1132103809002,-9866583.40183022
25,0.0024257812499999987,-0.05862182006239891,7.107269630068913e-05,0.0050212647512757995,0.0009546107472479688,0.0,5.259760681132706e-26,7.107269630068913e-05,397.8678523750584,282855.16237245925,1138657.1921433602,-1165.26564574287,-9794361.513061037
26,0.0025228124999999986,-0.056362349539995193,7.065277168294415e-05,0.005118141921784379,0.000949144733086446,0.0,2.877639066795245e-26,7.065277168294414e-05,737.0106328708416,279890.5607366963,1138656.47028926,-1392.5425486825375,-9703711.716153964
27,0.0026198437499999985,-0.05427127331495285,7.020057091722265e-05,0.005215030310334419,0.0009438813082756331,0.0,9.55268046966451e-27,7.020057091722264e-05,432.4466401696734,280791.0271740614,1138656.8894503615,-1285.7616375377006,-9635093.977034606
28,0.0027168749999999984,-0.05283284932374954,6.974115967750549e-05,0.00531192616968427,0.0009387572554444993,0.0,6.930853910426892e-26,6.974115967750548e-05,-97.1266364887245,268151.4468174714,1138657.8852267398,-904.8727686835774,-9582206.656919552
29,0.0028139062499999983,-0.051036786288022995,6.935578130651265e-05,0.0054088310758657115,0.0009338072418557839,0.0,4.295526278146748e-26,6.935578130651264e-05,512.5755575490737,269556.47312953963,1138657.5773268458,-1027.5288381194196,-9505738.215721546
30,0.002910937499999998,-0.04942996799945831,6.897850835230201e-05,0.005505743810718427,0.0009290129431657015,0.0,1.7206906557113078e-19,6.897850835230208e-05,-84.78797473076168,267882.96568400157,1138657.8902572282,-977.3263020039944,-9432665.459214613
31,0.003007968749999998,-0.04733889177441597,6.859556742710993e-05,0.005602666358927619,0.0009244213067254583,0.0,8.277400543124082e-26,6.859556742710991e-05,42.67955302887066,267867.93441506184,1138657.133272072,-1217.5768697550204,-9364721.301449537
