t,a,phi,lambda,xc_1,xc_2,xc_3,uimp_1,uimp_2,fimp_1,fimp_2,KI,KII,T
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.69140625e-05,-0.27434080839157104,0.00011467003787402064,0.0008309241417893112,0.0027266333782901583,0.0,1.7285006201940877e-24,0.00011467003787402066,31.384168336346647,289530.2659468494,71975.14034413909,281676.72048136283,9995396.665571542
2,0.000193828125,-1.9870507717132568,0.00014864209515508264,0.0007917381446907116,0.002637994824930785,0.0,1.863352650949471e-23,0.00014864209515508264,187.98201185898506,375527.7744455311,605487.4818386551,-196618.9459954953,-13916314.511880936
3,0.0002907421875,-0.33413007855415344,0.00019796349806711078,0.0008832924675752909,0.0026062121020864457,0.0,3.976033348802858e-23,0.0001979634980671108,453.30285871161186,499168.41157818795,-1186.4432048771446,-55529.23141632444,13706558.829922106
4,0.00038765625,-2.058366537094116,0.0001794600539142266,0.0008378901077085713,0.0025205910694555155,0.0,6.995337579001355e-24,0.0001794600539142266,567.1064215369079,452479.88169094524,842941.0818258462,-221102.03996889474,-14343975.099216012
5,0.0004845703125,-0.4147236943244934,0.000193079948076047,0.000926588541184056,0.0024815408017323753,0.0,2.3718144619436005e-23,0.00019307994807604706,247.05506992220262,487206.0079397987,21149.392572628418,-81177.70114890342,13235895.579054093
6,0.000581484375,-0.4365190863609314,0.00022197073849383742,0.0010144148593706982,0.0024405667447690653,0.0,4.216684334180477e-23,0.00022197073849383744,851.4044927293853,560902.9307902463,1111357.7780553072,-247357.6852294153,-16463139.776965035
7,0.0006783984375,-0.34145426750183105,0.0002007486909860745,0.0011057339460217707,0.0024081143192284707,0.0,3.576986996323554e-23,0.0002007486909860745,735.7623133092611,505211.7879303505,1113087.1019389385,-222345.1216810169,-10410703.453652203
8,0.0007753125,-0.2576318383216858,0.00018339016241952777,0.0011994494641712787,0.002383421462605084,0.0,1.122707884119711e-23,0.0001833901624195278,583.7325974587529,461243.2678773419,1123150.8934195708,-168717.531391818,-9372306.171885146
9,0.0008722265625,-0.1970529556274414,0.00017189579375553876,0.0012944880271608251,0.0023644476107258284,0.0,1.8195625981074533e-24,0.0001718957937555388,731.9076421037025,432371.2918625203,1130937.48663581,-118392.09363167807,-9157043.973598156
10,0.000969140625,-0.1593748778104782,0.00016365469491574913,0.0013901738671046747,0.002349067248425352,0.0,5.633290189478453e-24,0.00016365469491574913,717.1185036773613,412367.0890845381,1135597.2717436182,-74798.11738236508,-9269895.93025379
11,0.0010660546875,-0.1355566680431366,0.00015708307910244912,0.0014861988647620235,0.002335970098538446,0.0,4.001675722965439e-26,0.00015708307910244915,720.4595630676758,393114.0027927032,1137453.125372258,-46864.75242351733,-9206252.581667073
12,0.00116296875,-0.12095337361097336,0.00015147420344874263,0.0015824048783760227,0.002324276576624288,0.0,-5.284933549279625e-24,0.00015147420344874266,1079.9364841239903,378543.86271171086,1138216.0793609468,-28334.487232832416,-9109085.530097434
13,0.0012598828125,-0.11284880340099335,0.0001466516696382314,0.0016787025023384818,0.002313363138603265,0.0,1.4397461408275203e-23,0.0001466516696382314,926.5456173283628,366505.26816023095,1138522.4122963587,-15691.702052147559,-9019509.421623033
14,0.001356796875,-0.10858912765979767,0.00014228861255105585,0.0017750457402165027,0.0023028599950056083,0.0,7.241559112774415e-24,0.00014228861255105588,636.8831610401653,355235.88115428475,1138622.4453610086,-8098.105465732623,-8916808.860410333
15,0.0014537109375,-0.10667349398136139,0.00013834377750754356,0.0018714089214847806,0.00229254142891768,0.0,-1.6391287649221928e-24,0.0001383437775075436,885.7986447558724,344692.9613687511,1138651.5554002891,-3650.9967839977303,-8774072.414171526
16,0.001550625,-0.10621009021997452,0.00013475726882461458,0.0019677768740685633,0.0022822675189967325,0.0,8.683401861932998e-24,0.00013475726882461456,633.0922109590642,334964.1987133137,1138658.37700397,-1029.1635062809485,-8664380.476798452
17,0.0016475390625,-0.10639790445566177,0.00013148129801265895,0.002064142895366167,0.002271975509983734,0.0,4.611807290092221e-24,0.00013148129801265898,904.0786833105171,326996.3712147109,1138659.0144476825,373.8849650373473,-8518626.176772553
18,0.001744453125,-0.1070491224527359,0.0001284378085983917,0.002160502193889064,0.0022616207478701384,0.0,3.647104065298186e-24,0.0001284378085983917,769.2209995580024,319135.541955837,1138658.2020373307,1286.966766140116,-8447292.332477337
19,0.0018413671875,-0.10777703672647476,0.00012566881196107715,0.002256853929505054,0.0022511958471972174,0.0,2.8718336612948245e-23,0.00012566881196107718,906.3516924013406,311487.62940848974,1138657.8073702322,1440.7301160349214,-8314936.043520304
20,0.00193828125,-0.1078966036438942,0.00012303210678510368,0.002353204417959075,0.002240759426118827,0.0,2.771975807687124e-23,0.0001230321067851037,889.2950411062229,304248.3691853493,1138659.0098513504,230.04240637092636,-8186365.1233322965
21,0.0020351953125,-0.10777703672647476,0.00012061811139574274,0.0024495561535750653,0.002230334525445906,0.0,1.976129788316043e-23,0.00012061811139574276,897.0853825042464,297449.82469725015,1138659.061584243,-213.23636889034984,-8060894.484549912
22,0.002132109375,-0.10748202353715897,0.00011837334022857249,0.0025459109604813266,0.0022199380502590472,0.0,4.1126342256873126e-24,0.0001183733402285725,1190.493537925704,290919.03934148164,1138658.9150424516,-634.6761009040042,-7955979.096821922
23,0.0022290234375,-0.10683080554008484,0.00011619371798587963,0.00264227251732755,0.002209604325256609,0.0,5.250386432479974e-24,0.00011619371798587964,975.6827911510948,285128.65193541587,1138658.4073905074,-1083.9997014998544,-7849681.193203177
24,0.0023259375,-0.10568739473819733,0.00011421313683968037,0.002738645826873013,0.002199380787830242,0.0,9.35074157035203e-24,0.00011421313683968039,1004.127526809496,279396.6562814616,1138656.9481928754,-1935.2803390894564,-7732308.087478379
25,0.0024228515625,-0.10435616970062256,0.00011230827658437192,0.002835032660848996,0.002189285553987474,0.0,8.201912753493112e-24,0.00011230827658437192,1054.755408752248,273823.3682458723,1138656.1437032418,-2215.5702612497735,-7637328.945663784
26,0.002519765625,-0.10274935513734818,0.00011049880413338542,0.002931435591558464,0.002179345208878804,0.0,8.276607615854864e-24,0.00011049880413338543,1070.5869415512493,268813.36957429664,1138654.9931441196,-2583.3740836322395,-7563774.606653591
27,0.0026166796875,-0.10131093114614487,0.00010881385242100805,0.0030278527209620073,0.0021695435422942715,0.0,8.350224355950257e-24,0.00010881385242100806,1082.5343886223627,264041.5442975997,1138655.4628243824,-2408.1104263143484,-7475539.828034242
28,0.00271359375,-0.09951486438512802,0.00010721124999690801,0.0031242872992898038,0.002159915063027326,0.0,8.689816934104604e-24,0.00010721124999690802,1080.2932627281386,259577.80478532225,1138653.9051185264,-2874.4435331879545,-7399853.610434588
29,0.0028105078125,-0.09771879762411118,0.00010572138126008213,0.0032207390154578926,0.0021504598021380456,0.0,5.603683829990903e-24,0.00010572138126008214,1122.5403441373396,255470.49816437598,1138653.9778581702,-2864.565161138619,-7335102.819371669
30,0.002907421875,-0.09573491662740707,0.00010423662752145901,0.0033172092999195846,0.002141195908456978,0.0,1.8013043251546924e-23,0.00010423662752145903,1085.8046388139228,251438.85978458964,1138653.2166999765,-3106.7032079920396,-7276463.389741063
31,0.0030043359375,-0.09393884986639023,0.00010284523159498349,0.003413696067344277,0.0021321052966960905,0.0,1.7915090680224902e-23,0.0001028452315949835,1124.9478260481258,247368.0149671555,1138653.8982113467,-2914.5196929941253,-7223413.945166645
32,0.00310125,-0.09195496886968613,0.0001015167435980402,0.0035102006795735942,0.002123206120963302,0.0,1.3036026719799096e-23,0.00010151674359804021,1213.0842984415879,243480.73606639897,1138653.179285087,-3083.154805191974,-7172606.505646526
33,0.0031981640625,-0.08997108787298203,0.00010026878589997068,0.0036067227567863703,0.0021144984162838336,0.0,1.2460212476495986e-23,0.0001002687858999707,1235.8386168986021,239802.34380488112,1138653.2844211727,-3067.375350334427,-7110091.472789778
34,0.003295078125,-0.08798720687627792,9.903479076456279e-05,0.0037032619190927006,0.0021059822169293163,0.0,-4.065181297931169e-24,9.90347907645628e-05,1251.4223083538168,236204.25167295552,1138653.1364379518,-3070.3001639974095,-7064399.313438484
35,0.0033919921875,-0.08589612692594528,9.787300223251805e-05,0.0037998186783755415,0.002097667907153427,0.0,3.3975425262350596e-24,9.787300223251807e-05,1280.469134409925,232661.89086383616,1138652.1517294713,-3333.466672127843,-7029249.916035806
36,0.00348890625,-0.08391224592924118,9.675460023572668e-05,0.0038963917422355247,0.0020895451707333857,0.0,2.924702571657974e-23,9.675460023572668e-05,946.1564958694635,228461.2750770924,1138653.2318901103,-3016.9596178734164,-6985201.335078231
37,0.0035858203125,-0.08165277540683746,9.563576895743608e-05,0.003992982912650756,0.002081640658852848,0.0,5.915800414986698e-24,9.56357689574361e-05,1124.293520858248,225675.28789346712,1138651.3071167737,-3493.483624674341,-6945847.521180054
38,0.003682734375,-0.07956169545650482,9.458393469685689e-05,0.004089590400842312,0.0020739381439666372,0.0,7.043223145282366e-24,9.45839346968569e-05,1136.5335124283447,222408.32631419587,1138652.8508152717,-3157.581099251072,-6919874.497829142
