t,a,phi,lambda,xc_1,xc_2,xc_3,uimp_1,uimp_2,fimp_1,fimp_2,KI,KII,T
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.7265625e-05,0.17629097402095795,0.00012431273353286088,0.0028114697742185712,0.0010054965864319163,0.0,2.2132668716603187e-23,0.0001243127335328609,430.6954681887896,307386.4424488907,1062210.2446040376,378905.80920577986,-9891897.233737284
2,0.00019453125,0.11644000560045242,0.00012013689411105588,0.00290807676684198,0.0010167966210735135,0.0,2.272984209069833e-23,0.00012013689411105591,377.8938571221065,296849.18736999156,1118004.6766415443,208890.8331690884,-12534573.793621795
3,0.00029179687499999996,0.0678323358297348,0.00011704175267368555,0.0030051187070795613,0.001023389317150715,0.0,-5.793475895434394e-24,0.00011704175267368558,539.5498488406081,287833.1524154885,1125948.2705749029,163608.68119498153,-12414759.402518557
4,0.0003890625,0.02618085965514183,0.00011429758160375059,0.0031023509992344394,0.001025935523927283,0.0,2.0079916303991103e-23,0.00011429758160375061,411.80721621851944,281088.6818244018,1130715.6564889494,128428.8436641604,-12016276.14512421
5,0.000486328125,-0.007146317977458239,0.0001119887747336179,0.0031996141405740528,0.001025240438759109,0.0,-7.97264435990346e-24,0.00011198877473361792,601.2226819170896,274069.1859800396,1134236.1517828614,95130.95377249984,-11631927.70730319
6,0.00058359375,-0.03219916671514511,0.00011016608186764643,0.0032968293480947542,0.0010221091078363904,0.0,2.0166568803821947e-23,0.00011016608186764645,393.0005625508022,269667.5525165165,1136442.3878379287,66807.19942362716,-11241483.865258511
7,0.000680859375,-0.04983853921294212,0.00010859143367270008,0.0033939742000268073,0.0010172635377213195,0.0,1.846179403339454e-24,0.00010859143367270009,394.3277806254389,264481.7954030001,1137665.129442388,44385.63454578598,-10883199.692743206
8,0.0007781250000000001,-0.06123650446534157,0.00010711982031352818,0.0034910575133639196,0.0010113110526832254,0.0,1.2349964297316379e-23,0.0001071198203135282,344.11276500745726,259706.78384866862,1138277.1787672944,27338.52300919461,-10601497.589987762
9,0.0008753906250000001,-0.067464180290699,0.00010573770850896835,0.0035881018741625646,0.001004754083579816,0.0,1.239760843740546e-23,0.00010573770850896837,341.22582949728894,255658.78553417666,1138552.4311096927,14354.69205457457,-10332342.00138731
10,0.0009726562500000001,-0.06972365081310272,0.00010444989311508834,0.003685131171979738,0.0009979778625277208,0.0,1.1001909239522483e-23,0.00010444989311508837,419.84738059255346,252035.720249127,1138644.3641329405,5294.210328582393,-10129589.699292105
