t,a,phi,lambda,xc_1,xc_2,xc_3,uimp_1,uimp_2,fimp_1,fimp_2,KI,KII,T
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.74609375e-05,-0.19741173088550568,0.00012880093709100038,0.0021178933970405355,0.0020032101863680036,0.0,2.8886435834413495e-23,0.0001288009370910004,635.9253842613214,322497.82402765227,628951.5416943171,620068.4087381822,-371895.40635629516
2,0.000194921875,0.1533990502357483,0.00014264104538597167,0.0022142098916164434,0.0020181020368570473,0.0,2.665458314297843e-23,0.0001426410453859717,684.6200299429397,356452.4161253384,1084796.7466437698,-202115.8907263135,-17750871.329511415
3,0.0002923828125,-0.2277960330247879,0.00012730520393233746,0.0023091530705017117,0.0019960923316900345,0.0,9.432350118048271e-24,0.00012730520393233746,658.3663191836232,317378.1896846397,1074757.4709103233,220130.31969764412,-13635517.238935899
4,0.00038984375,-0.02097250707447529,0.0001259717537323013,0.002406592574882995,0.0019940484813264388,0.0,2.162137069130898e-24,0.00012597175373230132,671.2669982148918,313646.5209659384,1120233.9429364048,-118246.43799313305,-11230679.10450791
5,0.0004873046875,-0.20785872638225555,0.00012012944353045896,0.0025019556697875203,0.001973935936270942,0.0,1.394749268819062e-23,0.00012012944353045897,812.1128251040354,297977.6828487329,1123640.9835750551,106758.65025549765,-11023875.318912543
6,0.000584765625,-0.10433824360370636,0.00011889470624737442,0.0025988865856468304,0.001963785473766492,0.0,3.038559812184333e-24,0.00011889470624737444,676.6499532092823,294753.07942996,1134072.1328742274,-59006.20165651528,-9547270.741328312
7,0.0006822265625,-0.1604740470647812,0.00011681816977215931,0.002695095310727771,0.0019482125627772492,0.0,1.6314589349904406e-23,0.00011681816977215934,1080.0183385383884,288044.1137096084,1137311.808838012,31979.40031725342,-9656025.959649226
8,0.0007796875,-0.1274556815624237,0.00011517007078509778,0.0027917656952399896,0.0019358242175835309,0.0,6.3409742330538256e-24,0.00011517007078509779,821.7915710506668,283672.88014162047,1138191.9639981862,-18831.757346348866,-9040715.752249196
9,0.0008771484375,-0.1321823000907898,0.00011354563321219757,0.002888376445137524,0.0019229790884438551,0.0,5.275864986991786e-24,0.00011354563321219759,761.121345685832,279157.79271336115,1138649.0954203226,2732.416404308678,-8936669.451400755
10,0.000974609375,-0.12137696892023087,0.00011187270138179883,0.002985120348360545,0.0019111785999983018,0.0,2.2585436955253986e-23,0.00011187270138179885,800.0546038220423,274813.6375122631,1138608.2402893493,-6215.9154942238665,-8731604.886110308
11,0.0010720703124999999,-0.11621744185686111,0.00011033072223654017,0.0030819238485596287,0.0018998774191934104,0.0,2.2422481502881158e-23,0.0001103307222365402,783.2631661943421,270465.24541672843,1138647.0843443912,-3015.8287819514085,-8623733.620639054
