t,a,phi,lambda,xc_1,xc_2,xc_3,uimp_1,uimp_2,fimp_1,fimp_2,KI,KII,T
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.75e-05,-0.2614077925682068,0.00011615351104410365,0.002562360043477266,0.0013998020246012385,0.0,4.500782893905167e-24,0.00011615351104410367,510.40654715080245,288018.92064854584,839127.233719341,475848.82961845206,-6156800.261794722
2,0.000195,0.10904978960752487,0.00012553113629110157,0.002659280889743209,0.0014104133185418196,0.0,4.755592003805016e-24,0.00012553113629110157,524.8911817161679,310657.55205910205,1078416.0502628554,-213741.96859230642,-13528908.021247746
3,0.0002925,-0.2194974720478058,0.00011716301378328353,0.0027544415715205174,0.0013891837485113673,0.0,2.2260396033450308e-23,0.00011716301378328356,570.5098081910587,289264.2721111963,1091540.1927749608,189051.13094438298,-12073885.955652375
4,0.00039,-0.038268763571977615,0.00011729437392205,0.002851870185942725,0.0013854534547201544,0.0,3.1269947030349688e-24,0.00011729437392205001,514.1252109687439,289166.6914832247,1124538.7552957116,-103518.90735825151,-10227253.706977658
5,0.0004875,-0.16463257372379303,0.000114314621896483,0.002948051853282574,0.0013694741910410405,0.0,2.9895975081269317e-24,0.00011431462189648303,620.9230426059819,280901.0744234883,1131818.3775126033,72056.57330003424,-10667578.13214368
6,0.000585,-0.0920238122344017,0.0001131411045207642,0.003045139310913033,0.0013605145274952436,0.0,1.7132333947097843e-23,0.00011314110452076422,554.3414259430247,277622.17070931906,1136398.030645016,-41427.90244185222,-9728273.183813816
7,0.0006825000000000001,-0.11795699596405029,0.00011164705210831016,0.0031419617967005514,0.0013490403719304215,0.0,9.400479779330331e-24,0.00011164705210831016,445.0203781639566,272194.3413487212,1138371.272338194,14783.78652621515,-9870691.397636458
8,0.0007800000000000001,-0.09605440497398376,0.00011025709682144225,0.003239012353049241,0.0013396894622201424,0.0,9.196151319798798e-24,0.00011025709682144226,479.5338591594964,268076.988710762,1138451.5279556308,-12556.681875574941,-9561210.421723403
9,0.0008775000000000001,-0.09353042393922806,0.00010881647904170677,0.003336086201762476,0.001330583535798298,0.0,3.368663659850119e-24,0.00010881647904170678,506.77088828540946,265009.9441036427,1138656.1341513756,-1513.6104240132233,-9514223.234220829
